  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.095   0.151   0.290   0.002   0.023
   0.025   3.000   0.000   0.095   0.148   0.297   0.002   0.020
   0.050   3.000   0.000   0.095   0.144   0.305   0.002   0.017
   0.075   3.000   0.000   0.096   0.142   0.313   0.002   0.014
   0.100   3.000   0.000   0.098   0.140   0.322   0.002   0.012
   0.125   3.000   0.000   0.100   0.138   0.331   0.002   0.009
   0.150   3.000   0.000   0.102   0.138   0.341   0.002   0.008
   0.175   3.000   0.000   0.105   0.138   0.351   0.001   0.006
   0.200   3.000   0.000   0.108   0.138   0.361   0.001   0.005
   0.225   3.000   0.000   0.110   0.135   0.364   0.001   0.006
   0.250   3.000   0.000   0.110   0.127   0.354   0.001   0.009
   0.275   3.000   0.000   0.110   0.120   0.344   0.001   0.011
   0.300   3.000   0.000   0.109   0.115   0.336   0.001   0.014
   0.325   3.000   0.000   0.108   0.112   0.330   0.001   0.017
   0.350   3.000   0.000   0.108   0.111   0.325   0.001   0.020
   0.375   3.000   0.000   0.107   0.110   0.322   0.001   0.022
   0.400   3.000   0.000   0.107   0.109   0.319   0.001   0.025
   0.425   3.000   0.000   0.107   0.109   0.317   0.001   0.029
   0.450   3.000   0.000   0.106   0.109   0.316   0.001   0.032
   0.475   3.000   0.000   0.106   0.109   0.315   0.001   0.036
   0.500   3.000   0.000   0.106   0.109   0.314   0.001   0.040
   0.525   4.000   0.000   0.105   0.109   0.314   0.001   0.044
   0.550   4.000   0.000   0.105   0.108   0.315   0.001   0.049
   0.575   4.000   0.000   0.104   0.108   0.315   0.001   0.054
   0.600   5.000   0.000   0.103   0.107   0.315   0.001   0.059
   0.625   5.000   0.000   0.103   0.107   0.316   0.001   0.065
   0.650   5.000   0.000   0.102   0.106   0.316   0.001   0.071
   0.675   5.000   0.000   0.101   0.105   0.317   0.001   0.077
   0.700   5.000   0.000   0.100   0.103   0.317   0.001   0.083
   0.725   5.000   0.000   0.099   0.102   0.318   0.001   0.090
   0.750   5.000   0.000   0.098   0.101   0.318   0.001   0.096
   0.775   5.000   0.000   0.097   0.099   0.318   0.001   0.103
   0.800   5.000   0.000   0.095   0.097   0.318   0.001   0.110
   0.825   6.000   0.000   0.094   0.095   0.318   0.001   0.118
   0.850   7.000   0.000   0.093   0.094   0.318   0.001   0.125
   0.875   7.000   0.000   0.091   0.092   0.318   0.001   0.132
   0.900   7.000   0.000   0.090   0.090   0.317   0.001   0.140
   0.925   7.000   0.000   0.088   0.088   0.317   0.001   0.147
   0.950   7.000   0.000   0.087   0.086   0.317   0.001   0.155
   0.975   7.000   0.000   0.085   0.084   0.316   0.001   0.163
   1.000   7.000   0.000   0.084   0.082   0.315   0.001   0.170
