TEXTURE AT STRAIN =    1.0000
   2.350   3.015   0.130  <-- length of phase ellipsoid axes
  -61.79   29.30  110.97  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
  159.36   21.38 -162.23   0.0003500
