  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.120   0.114   0.232
   0.025  27.000   0.121   0.115   0.233
   0.050  26.000   0.121   0.115   0.234
   0.075  25.000   0.119   0.115   0.232
   0.100  25.000   0.117   0.114   0.230
   0.125  26.000   0.114   0.112   0.226
   0.150  25.000   0.111   0.110   0.221
   0.175  25.000   0.108   0.107   0.215
   0.200  26.000   0.105   0.105   0.209
   0.225  27.000   0.101   0.102   0.204
   0.250  27.000   0.098   0.100   0.199
   0.275  27.000   0.095   0.098   0.194
   0.300  27.000   0.092   0.095   0.188
   0.325  28.000   0.088   0.092   0.182
   0.350  28.000   0.085   0.090   0.177
   0.375  27.000   0.082   0.087   0.171
   0.400  27.000   0.079   0.084   0.165
   0.425  27.000   0.076   0.081   0.159
   0.450  27.000   0.074   0.078   0.154
   0.475  27.000   0.072   0.076   0.150
   0.500  28.000   0.070   0.074   0.145
   0.525  29.000   0.068   0.072   0.142
   0.550  28.000   0.067   0.071   0.139
   0.575  27.000   0.067   0.069   0.137
   0.600  26.000   0.067   0.068   0.136
   0.625  26.000   0.067   0.068   0.135
   0.650  27.000   0.067   0.067   0.134
   0.675  25.000   0.067   0.067   0.134
   0.700  23.000   0.067   0.067   0.134
   0.725  24.000   0.067   0.067   0.134
   0.750  23.000   0.067   0.067   0.134
   0.775  23.000   0.067   0.067   0.134
   0.800  22.000   0.067   0.067   0.134
   0.825  23.000   0.067   0.067   0.134
   0.850  23.000   0.066   0.068   0.135
   0.875  24.000   0.066   0.068   0.135
   0.900  24.000   0.066   0.068   0.135
   0.925  22.000   0.065   0.069   0.135
   0.950  20.000   0.065   0.069   0.135
   0.975  20.000   0.065   0.069   0.136
   1.000  20.000   0.065   0.069   0.136
