  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.005   0.003   0.209   0.006   0.250   0.044
   0.025   5.000   0.005   0.002   0.203   0.006   0.247   0.048
   0.050   5.000   0.005   0.002   0.198   0.006   0.244   0.053
   0.075   5.000   0.005   0.002   0.195   0.006   0.241   0.058
   0.100   5.000   0.005   0.002   0.192   0.005   0.238   0.063
   0.125   5.000   0.004   0.002   0.190   0.005   0.235   0.069
   0.150   6.000   0.004   0.002   0.188   0.005   0.234   0.075
   0.175   6.000   0.004   0.002   0.188   0.004   0.233   0.082
   0.200   6.000   0.005   0.002   0.188   0.004   0.233   0.090
   0.225   6.000   0.005   0.001   0.189   0.004   0.234   0.099
   0.250   6.000   0.005   0.001   0.189   0.004   0.236   0.109
   0.275   6.000   0.005   0.001   0.190   0.004   0.238   0.120
   0.300   6.000   0.006   0.001   0.190   0.005   0.241   0.131
   0.325   6.000   0.006   0.001   0.190   0.005   0.243   0.142
   0.350   6.000   0.006   0.001   0.190   0.005   0.245   0.154
   0.375   7.000   0.007   0.001   0.189   0.005   0.248   0.166
   0.400   7.000   0.007   0.000   0.188   0.005   0.250   0.178
   0.425   7.000   0.007   0.000   0.186   0.005   0.251   0.190
   0.450   7.000   0.007   0.000   0.184   0.006   0.253   0.202
   0.475   7.000   0.008   0.000   0.182   0.006   0.254   0.213
   0.500   8.000   0.008   0.000   0.179   0.006   0.255   0.225
   0.525   8.000   0.008   0.000   0.177   0.006   0.255   0.236
   0.550   8.000   0.008   0.000   0.174   0.006   0.255   0.247
   0.575   8.000   0.008   0.000   0.171   0.006   0.256   0.258
   0.600   8.000   0.008   0.000   0.168   0.006   0.255   0.268
   0.625   8.000   0.008   0.000   0.166   0.006   0.255   0.278
   0.650   8.000   0.008   0.000   0.163   0.007   0.255   0.288
   0.675   8.000   0.008   0.000   0.160   0.007   0.254   0.298
   0.700   8.000   0.008   0.000   0.157   0.007   0.253   0.307
   0.725   9.000   0.008   0.000   0.155   0.007   0.253   0.316
   0.750   9.000   0.008   0.000   0.152   0.007   0.252   0.324
   0.775   9.000   0.007   0.000   0.150   0.007   0.251   0.332
   0.800   9.000   0.007   0.000   0.147   0.007   0.250   0.340
   0.825   9.000   0.007   0.000   0.145   0.007   0.249   0.348
   0.850  10.000   0.007   0.000   0.143   0.007   0.247   0.355
   0.875  10.000   0.007   0.000   0.141   0.007   0.246   0.362
   0.900  10.000   0.007   0.000   0.138   0.007   0.244   0.366
   0.925  11.000   0.006   0.000   0.136   0.007   0.242   0.371
   0.950  11.000   0.006   0.000   0.134   0.007   0.240   0.375
   0.975  11.000   0.006   0.000   0.132   0.007   0.238   0.379
   1.000  11.000   0.006   0.000   0.130   0.007   0.237   0.383
