TEXTURE AT STRAIN =    0.3000
   1.079   1.107   0.835  <-- length of phase ellipsoid axes
   -5.71    3.23  -18.14  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
  166.06   40.68 -101.80   0.0016500
