  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.157   0.053   0.040   0.074   0.064   0.000   0.088
   0.025   7.000   0.152   0.052   0.038   0.079   0.055   0.000   0.092
   0.050   7.000   0.147   0.051   0.036   0.085   0.046   0.000   0.094
   0.075   8.000   0.142   0.050   0.035   0.091   0.040   0.000   0.095
   0.100   8.000   0.138   0.049   0.034   0.096   0.036   0.000   0.094
   0.125   8.000   0.135   0.048   0.033   0.102   0.033   0.000   0.092
   0.150   8.000   0.133   0.047   0.033   0.108   0.032   0.000   0.091
   0.175   8.000   0.132   0.047   0.032   0.114   0.032   0.000   0.089
   0.200   8.000   0.132   0.047   0.032   0.120   0.032   0.000   0.088
   0.225   8.000   0.133   0.047   0.033   0.127   0.032   0.000   0.087
   0.250   8.000   0.134   0.048   0.033   0.133   0.033   0.000   0.086
   0.275   8.000   0.136   0.049   0.033   0.141   0.034   0.000   0.086
   0.300   8.000   0.138   0.050   0.033   0.148   0.036   0.000   0.085
   0.325   7.000   0.140   0.051   0.034   0.156   0.037   0.000   0.084
   0.350   7.000   0.143   0.052   0.034   0.164   0.039   0.000   0.082
   0.375   7.000   0.145   0.054   0.034   0.172   0.041   0.000   0.080
   0.400   7.000   0.148   0.056   0.035   0.181   0.043   0.000   0.078
   0.425   7.000   0.151   0.057   0.035   0.190   0.045   0.000   0.075
   0.450   7.000   0.153   0.059   0.035   0.199   0.047   0.000   0.072
   0.475   7.000   0.155   0.061   0.035   0.208   0.050   0.000   0.068
   0.500   7.000   0.157   0.062   0.035   0.217   0.052   0.000   0.064
   0.525   7.000   0.159   0.064   0.035   0.227   0.054   0.000   0.059
   0.550   7.000   0.161   0.066   0.035   0.236   0.057   0.000   0.054
   0.575   7.000   0.163   0.068   0.035   0.245   0.059   0.000   0.049
   0.600   7.000   0.165   0.069   0.035   0.254   0.061   0.000   0.044
   0.625   6.000   0.166   0.071   0.035   0.263   0.063   0.000   0.039
   0.650   6.000   0.168   0.072   0.035   0.271   0.065   0.000   0.034
   0.675   6.000   0.169   0.074   0.035   0.279   0.067   0.000   0.030
   0.700   6.000   0.170   0.075   0.035   0.286   0.069   0.000   0.026
   0.725   5.000   0.170   0.076   0.035   0.293   0.070   0.001   0.024
   0.750   5.000   0.170   0.078   0.034   0.299   0.071   0.001   0.022
   0.775   5.000   0.170   0.079   0.034   0.304   0.072   0.001   0.021
   0.800   5.000   0.169   0.080   0.033   0.309   0.073   0.001   0.022
   0.825   5.000   0.168   0.081   0.032   0.313   0.073   0.001   0.023
   0.850   5.000   0.167   0.082   0.032   0.317   0.073   0.001   0.026
   0.875   5.000   0.165   0.082   0.031   0.320   0.073   0.001   0.030
   0.900   5.000   0.162   0.083   0.029   0.322   0.072   0.001   0.035
   0.925   7.000   0.159   0.084   0.028   0.324   0.072   0.001   0.040
   0.950   7.000   0.154   0.083   0.027   0.325   0.071   0.001   0.046
   0.975   7.000   0.150   0.083   0.025   0.325   0.070   0.001   0.053
   1.000   7.000   0.145   0.083   0.024   0.325   0.070   0.001   0.060
