  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.042   0.211   0.000   0.189   0.031   0.054
   0.025   6.000   0.038   0.210   0.000   0.191   0.032   0.051
   0.050   6.000   0.035   0.210   0.000   0.193   0.034   0.048
   0.075   6.000   0.032   0.211   0.000   0.196   0.036   0.046
   0.100   6.000   0.029   0.213   0.000   0.200   0.039   0.044
   0.125   6.000   0.026   0.216   0.000   0.204   0.042   0.042
   0.150   6.000   0.024   0.220   0.000   0.208   0.046   0.041
   0.175   6.000   0.021   0.225   0.000   0.214   0.051   0.040
   0.200   6.000   0.019   0.230   0.000   0.220   0.056   0.039
   0.225   6.000   0.016   0.236   0.000   0.227   0.061   0.038
   0.250   6.000   0.014   0.243   0.000   0.235   0.066   0.037
   0.275   5.000   0.011   0.249   0.000   0.244   0.071   0.035
   0.300   5.000   0.009   0.254   0.000   0.253   0.076   0.033
   0.325   5.000   0.007   0.259   0.000   0.263   0.080   0.031
   0.350   4.000   0.005   0.264   0.000   0.273   0.084   0.028
   0.375   3.000   0.003   0.267   0.000   0.284   0.087   0.024
   0.400   3.000   0.002   0.270   0.000   0.294   0.090   0.020
   0.425   3.000   0.001   0.271   0.000   0.303   0.092   0.016
   0.450   3.000   0.001   0.271   0.001   0.311   0.093   0.013
   0.475   3.000   0.000   0.269   0.002   0.318   0.092   0.011
   0.500   3.000   0.000   0.265   0.003   0.323   0.091   0.010
   0.525   3.000   0.000   0.260   0.005   0.327   0.088   0.010
   0.550   3.000   0.000   0.254   0.008   0.329   0.085   0.012
   0.575   3.000   0.000   0.248   0.010   0.331   0.081   0.015
   0.600   3.000   0.000   0.241   0.013   0.333   0.077   0.018
   0.625   3.000   0.000   0.234   0.016   0.334   0.073   0.022
   0.650   4.000   0.000   0.227   0.019   0.335   0.068   0.026
   0.675   4.000   0.000   0.220   0.022   0.335   0.064   0.031
   0.700   4.000   0.000   0.213   0.025   0.336   0.060   0.036
   0.725   5.000   0.000   0.206   0.027   0.337   0.056   0.041
   0.750   5.000   0.000   0.200   0.029   0.337   0.052   0.046
   0.775   5.000   0.000   0.194   0.031   0.338   0.049   0.052
   0.800   5.000   0.000   0.189   0.033   0.338   0.046   0.058
   0.825   5.000   0.000   0.184   0.034   0.338   0.042   0.064
   0.850   6.000   0.000   0.179   0.035   0.338   0.040   0.070
   0.875   6.000   0.000   0.174   0.036   0.339   0.037   0.076
   0.900   6.000   0.000   0.170   0.036   0.339   0.035   0.082
   0.925   6.000   0.000   0.165   0.037   0.338   0.033   0.089
   0.950   6.000   0.000   0.161   0.037   0.338   0.031   0.096
   0.975   6.000   0.000   0.158   0.036   0.338   0.029   0.103
   1.000   6.000   0.000   0.154   0.036   0.337   0.028   0.110
