  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.120   0.117   0.236
   0.025  27.000   0.122   0.118   0.238
   0.050  28.000   0.123   0.118   0.239
   0.075  28.000   0.123   0.118   0.238
   0.100  29.000   0.122   0.117   0.237
   0.125  28.000   0.121   0.115   0.233
   0.150  27.000   0.119   0.113   0.229
   0.175  27.000   0.116   0.110   0.223
   0.200  25.000   0.112   0.107   0.217
   0.225  25.000   0.107   0.104   0.210
   0.250  24.000   0.103   0.101   0.202
   0.275  20.000   0.098   0.097   0.195
   0.300  20.000   0.093   0.094   0.187
   0.325  20.000   0.089   0.091   0.180
   0.350  20.000   0.085   0.088   0.174
   0.375  20.000   0.082   0.085   0.168
   0.400  20.000   0.079   0.082   0.163
   0.425  20.000   0.077   0.080   0.159
   0.450  19.000   0.076   0.079   0.156
   0.475  19.000   0.075   0.078   0.155
   0.500  20.000   0.075   0.078   0.154
   0.525  21.000   0.076   0.078   0.155
   0.550  20.000   0.077   0.079   0.156
   0.575  21.000   0.078   0.079   0.158
   0.600  22.000   0.079   0.080   0.160
   0.625  22.000   0.080   0.081   0.161
   0.650  23.000   0.080   0.082   0.163
   0.675  24.000   0.081   0.083   0.164
   0.700  24.000   0.082   0.083   0.166
   0.725  23.000   0.082   0.084   0.167
   0.750  24.000   0.082   0.084   0.168
   0.775  24.000   0.083   0.085   0.168
   0.800  24.000   0.083   0.085   0.169
   0.825  24.000   0.083   0.085   0.169
   0.850  23.000   0.083   0.085   0.170
   0.875  24.000   0.083   0.085   0.170
   0.900  24.000   0.083   0.085   0.170
   0.925  24.000   0.083   0.085   0.169
   0.950  24.000   0.083   0.085   0.169
   0.975  23.000   0.083   0.085   0.169
   1.000  23.000   0.083   0.085   0.168
