          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.56967E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12982E+02  0.20552E+02 -0.33533E+02  0.86500E+01 -0.41528E+01  0.11488E+02      982.00
  0.22074E-01  0.57075E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13388E+02  0.20111E+02 -0.33499E+02  0.82478E+01 -0.42063E+01  0.12132E+02      982.00
  0.44084E-01  0.57325E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13851E+02  0.19679E+02 -0.33530E+02  0.77863E+01 -0.42571E+01  0.12843E+02      982.00
  0.66018E-01  0.57647E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14313E+02  0.19274E+02 -0.33587E+02  0.72616E+01 -0.42733E+01  0.13584E+02      982.00
  0.87867E-01  0.58000E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14734E+02  0.18915E+02 -0.33648E+02  0.67061E+01 -0.42305E+01  0.14316E+02      982.00
  0.10962E+00  0.58382E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15112E+02  0.18608E+02 -0.33721E+02  0.61209E+01 -0.41192E+01  0.15029E+02      982.00
  0.13128E+00  0.58781E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15447E+02  0.18353E+02 -0.33800E+02  0.55269E+01 -0.39413E+01  0.15706E+02      982.00
  0.15284E+00  0.59196E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15761E+02  0.18135E+02 -0.33896E+02  0.49105E+01 -0.37028E+01  0.16344E+02      982.00
  0.17432E+00  0.59610E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16061E+02  0.17939E+02 -0.34000E+02  0.42851E+01 -0.34133E+01  0.16928E+02      982.00
  0.19571E+00  0.60024E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16364E+02  0.17755E+02 -0.34120E+02  0.36477E+01 -0.30806E+01  0.17452E+02      982.00
