  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.024   0.000   0.166   0.022   0.252   0.030
   0.025   5.000   0.024   0.000   0.160   0.021   0.249   0.033
   0.050   5.000   0.025   0.000   0.155   0.021   0.247   0.037
   0.075   5.000   0.025   0.000   0.153   0.020   0.247   0.041
   0.100   5.000   0.025   0.000   0.153   0.019   0.249   0.047
   0.125   8.000   0.025   0.000   0.154   0.018   0.251   0.053
   0.150   8.000   0.025   0.000   0.155   0.017   0.253   0.060
   0.175   8.000   0.024   0.000   0.157   0.015   0.255   0.068
   0.200   8.000   0.024   0.000   0.158   0.014   0.257   0.077
   0.225   8.000   0.024   0.000   0.159   0.013   0.258   0.086
   0.250   7.000   0.023   0.000   0.160   0.013   0.259   0.095
   0.275   8.000   0.023   0.000   0.160   0.012   0.260   0.105
   0.300   8.000   0.023   0.000   0.161   0.012   0.262   0.116
   0.325   8.000   0.023   0.000   0.161   0.012   0.263   0.128
   0.350   8.000   0.024   0.000   0.160   0.012   0.265   0.139
   0.375   8.000   0.024   0.000   0.159   0.012   0.267   0.151
   0.400   8.000   0.024   0.000   0.158   0.013   0.268   0.164
   0.425   8.000   0.024   0.000   0.156   0.013   0.269   0.176
   0.450   8.000   0.024   0.000   0.155   0.013   0.270   0.188
   0.475   8.000   0.023   0.000   0.153   0.013   0.271   0.201
   0.500   9.000   0.023   0.000   0.150   0.013   0.272   0.213
   0.525  10.000   0.023   0.000   0.148   0.014   0.272   0.225
   0.550  10.000   0.022   0.000   0.146   0.014   0.272   0.236
   0.575  10.000   0.022   0.000   0.143   0.014   0.272   0.248
   0.600  10.000   0.021   0.000   0.140   0.014   0.271   0.259
   0.625  10.000   0.021   0.000   0.138   0.014   0.271   0.270
   0.650  10.000   0.020   0.000   0.135   0.014   0.270   0.281
   0.675  10.000   0.020   0.000   0.133   0.015   0.269   0.291
   0.700  10.000   0.019   0.000   0.130   0.015   0.268   0.301
   0.725  10.000   0.018   0.000   0.128   0.015   0.267   0.310
   0.750  10.000   0.018   0.000   0.125   0.015   0.265   0.319
   0.775  10.000   0.017   0.000   0.123   0.015   0.264   0.328
   0.800  11.000   0.017   0.000   0.121   0.015   0.263   0.337
   0.825  12.000   0.016   0.000   0.119   0.015   0.261   0.345
   0.850  12.000   0.016   0.000   0.117   0.015   0.260   0.353
   0.875  12.000   0.015   0.000   0.115   0.015   0.258   0.360
   0.900  12.000   0.015   0.000   0.113   0.014   0.256   0.366
   0.925  12.000   0.014   0.000   0.111   0.014   0.253   0.371
   0.950  12.000   0.014   0.000   0.109   0.014   0.251   0.376
   0.975  12.000   0.013   0.000   0.107   0.014   0.249   0.380
   1.000  12.000   0.013   0.000   0.105   0.014   0.247   0.385
