  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.054   0.000   0.189   0.016   0.026   0.194   0.040
   0.025   7.000   0.055   0.000   0.181   0.017   0.025   0.198   0.040
   0.050   7.000   0.056   0.000   0.174   0.018   0.024   0.202   0.039
   0.075   7.000   0.057   0.000   0.168   0.020   0.023   0.208   0.039
   0.100   7.000   0.059   0.000   0.162   0.023   0.021   0.213   0.038
   0.125   7.000   0.060   0.000   0.155   0.025   0.019   0.215   0.036
   0.150   7.000   0.060   0.000   0.147   0.027   0.018   0.215   0.032
   0.175   7.000   0.060   0.000   0.141   0.029   0.016   0.216   0.028
   0.200   5.000   0.060   0.000   0.137   0.030   0.016   0.219   0.024
   0.225   5.000   0.060   0.000   0.134   0.032   0.016   0.224   0.020
   0.250   5.000   0.061   0.000   0.131   0.033   0.016   0.230   0.017
   0.275   5.000   0.063   0.000   0.130   0.034   0.016   0.236   0.015
   0.300   5.000   0.064   0.000   0.128   0.035   0.016   0.242   0.014
   0.325   5.000   0.066   0.000   0.128   0.036   0.017   0.248   0.013
   0.350   5.000   0.067   0.000   0.127   0.036   0.018   0.254   0.014
   0.375   5.000   0.069   0.000   0.127   0.036   0.018   0.260   0.016
   0.400   5.000   0.070   0.000   0.126   0.036   0.019   0.265   0.019
   0.425   5.000   0.072   0.000   0.126   0.036   0.020   0.270   0.023
   0.450   5.000   0.072   0.000   0.125   0.036   0.021   0.274   0.028
   0.475   5.000   0.073   0.000   0.125   0.036   0.022   0.278   0.034
   0.500   6.000   0.073   0.000   0.124   0.036   0.023   0.282   0.040
   0.525   6.000   0.073   0.000   0.122   0.036   0.023   0.284   0.048
   0.550   6.000   0.072   0.000   0.121   0.035   0.024   0.287   0.056
   0.575   6.000   0.072   0.000   0.120   0.035   0.025   0.289   0.065
   0.600   7.000   0.070   0.000   0.118   0.034   0.025   0.290   0.075
   0.625   8.000   0.069   0.000   0.116   0.034   0.026   0.291   0.085
   0.650   9.000   0.067   0.000   0.114   0.034   0.026   0.291   0.095
   0.675   9.000   0.066   0.000   0.112   0.033   0.027   0.292   0.106
   0.700   9.000   0.064   0.000   0.109   0.033   0.027   0.291   0.117
   0.725   9.000   0.062   0.000   0.107   0.032   0.028   0.291   0.129
   0.750   9.000   0.060   0.000   0.105   0.032   0.028   0.290   0.140
   0.775   9.000   0.058   0.000   0.102   0.031   0.028   0.289   0.152
   0.800   9.000   0.055   0.000   0.099   0.031   0.028   0.288   0.163
   0.825   9.000   0.053   0.000   0.097   0.031   0.028   0.287   0.175
   0.850   9.000   0.051   0.000   0.094   0.030   0.028   0.285   0.186
   0.875   9.000   0.049   0.000   0.092   0.030   0.029   0.283   0.198
   0.900   9.000   0.047   0.000   0.089   0.029   0.029   0.281   0.209
   0.925  10.000   0.045   0.000   0.087   0.029   0.029   0.279   0.220
   0.950  10.000   0.042   0.000   0.084   0.028   0.028   0.276   0.229
   0.975  10.000   0.040   0.000   0.081   0.028   0.028   0.272   0.238
   1.000  10.000   0.038   0.000   0.078   0.027   0.028   0.269   0.246
