  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.040   0.282   0.000   0.051   0.001   0.002   0.165
   0.025   6.000   0.044   0.272   0.000   0.049   0.001   0.002   0.163
   0.050   6.000   0.048   0.261   0.000   0.047   0.001   0.002   0.160
   0.075   6.000   0.051   0.252   0.000   0.045   0.001   0.002   0.158
   0.100   6.000   0.054   0.244   0.000   0.045   0.001   0.002   0.156
   0.125   6.000   0.056   0.237   0.001   0.044   0.001   0.002   0.156
   0.150   6.000   0.059   0.231   0.001   0.044   0.001   0.002   0.158
   0.175   6.000   0.061   0.226   0.001   0.044   0.000   0.002   0.160
   0.200   6.000   0.064   0.223   0.001   0.044   0.000   0.002   0.163
   0.225   6.000   0.066   0.219   0.001   0.044   0.000   0.002   0.167
   0.250   6.000   0.069   0.217   0.001   0.044   0.000   0.002   0.172
   0.275   7.000   0.072   0.215   0.001   0.044   0.000   0.003   0.177
   0.300   7.000   0.075   0.213   0.002   0.044   0.000   0.003   0.183
   0.325   7.000   0.078   0.212   0.002   0.043   0.000   0.003   0.189
   0.350   7.000   0.081   0.211   0.002   0.042   0.000   0.003   0.195
   0.375   7.000   0.085   0.210   0.002   0.041   0.000   0.003   0.202
   0.400   7.000   0.088   0.210   0.002   0.040   0.000   0.003   0.209
   0.425   7.000   0.091   0.210   0.003   0.038   0.000   0.003   0.216
   0.450   7.000   0.095   0.210   0.003   0.036   0.000   0.003   0.223
   0.475   7.000   0.098   0.210   0.003   0.034   0.000   0.003   0.231
   0.500   7.000   0.102   0.211   0.004   0.032   0.000   0.002   0.238
   0.525   7.000   0.105   0.211   0.004   0.029   0.000   0.002   0.245
   0.550   7.000   0.108   0.212   0.004   0.027   0.000   0.002   0.251
   0.575   7.000   0.111   0.213   0.004   0.024   0.000   0.002   0.258
   0.600   7.000   0.114   0.213   0.005   0.021   0.000   0.002   0.265
   0.625   7.000   0.117   0.214   0.005   0.019   0.000   0.002   0.271
   0.650   7.000   0.120   0.215   0.005   0.016   0.000   0.001   0.277
   0.675   7.000   0.122   0.215   0.006   0.014   0.000   0.001   0.282
   0.700   7.000   0.125   0.216   0.006   0.011   0.000   0.001   0.288
   0.725   6.000   0.127   0.216   0.006   0.009   0.000   0.001   0.292
   0.750   6.000   0.129   0.217   0.006   0.008   0.000   0.001   0.297
   0.775   6.000   0.131   0.217   0.006   0.006   0.000   0.001   0.301
   0.800   7.000   0.133   0.218   0.007   0.005   0.000   0.000   0.305
   0.825   7.000   0.135   0.218   0.007   0.004   0.000   0.000   0.309
   0.850   7.000   0.136   0.218   0.007   0.003   0.000   0.000   0.312
   0.875   7.000   0.138   0.218   0.007   0.002   0.000   0.000   0.315
   0.900   8.000   0.139   0.218   0.007   0.002   0.000   0.000   0.318
   0.925   8.000   0.140   0.218   0.008   0.001   0.000   0.000   0.320
   0.950   8.000   0.142   0.218   0.008   0.001   0.000   0.000   0.322
   0.975   8.000   0.143   0.217   0.008   0.001   0.000   0.000   0.324
   1.000   8.000   0.143   0.216   0.008   0.000   0.000   0.000   0.325
