  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.073   0.271   0.000   0.175   0.039
   0.025   7.000   0.000   0.070   0.269   0.000   0.177   0.037
   0.050   6.000   0.000   0.066   0.268   0.000   0.180   0.035
   0.075   6.000   0.000   0.063   0.267   0.001   0.183   0.033
   0.100   6.000   0.000   0.061   0.268   0.001   0.186   0.032
   0.125   5.000   0.000   0.059   0.269   0.001   0.190   0.031
   0.150   5.000   0.000   0.058   0.270   0.001   0.193   0.032
   0.175   5.000   0.000   0.056   0.271   0.001   0.195   0.033
   0.200   5.000   0.000   0.055   0.272   0.001   0.198   0.034
   0.225   5.000   0.000   0.054   0.273   0.001   0.200   0.037
   0.250   5.000   0.000   0.053   0.275   0.001   0.202   0.040
   0.275   5.000   0.000   0.052   0.277   0.001   0.204   0.045
   0.300   5.000   0.000   0.050   0.279   0.001   0.207   0.050
   0.325   6.000   0.000   0.048   0.281   0.001   0.210   0.056
   0.350   6.000   0.001   0.046   0.284   0.001   0.213   0.063
   0.375   6.000   0.001   0.044   0.286   0.001   0.217   0.071
   0.400   6.000   0.001   0.041   0.287   0.001   0.220   0.079
   0.425   6.000   0.001   0.038   0.288   0.001   0.224   0.088
   0.450   6.000   0.001   0.035   0.288   0.001   0.227   0.099
   0.475   6.000   0.001   0.031   0.287   0.001   0.230   0.109
   0.500   6.000   0.001   0.028   0.286   0.001   0.233   0.121
   0.525   6.000   0.001   0.024   0.284   0.001   0.236   0.132
   0.550   6.000   0.001   0.021   0.281   0.001   0.239   0.144
   0.575   6.000   0.001   0.017   0.277   0.001   0.241   0.157
   0.600   7.000   0.002   0.014   0.273   0.001   0.243   0.169
   0.625   6.000   0.002   0.011   0.268   0.001   0.245   0.182
   0.650   6.000   0.002   0.009   0.263   0.001   0.247   0.194
   0.675   6.000   0.003   0.007   0.257   0.002   0.248   0.206
   0.700   6.000   0.003   0.005   0.251   0.002   0.249   0.218
   0.725   6.000   0.004   0.003   0.244   0.002   0.250   0.230
   0.750   6.000   0.004   0.002   0.237   0.002   0.251   0.241
   0.775   6.000   0.005   0.002   0.230   0.002   0.251   0.251
   0.800   6.000   0.006   0.001   0.223   0.002   0.251   0.262
   0.825   6.000   0.006   0.001   0.216   0.003   0.251   0.271
   0.850   8.000   0.007   0.000   0.210   0.003   0.251   0.281
   0.875   8.000   0.008   0.000   0.203   0.003   0.251   0.290
   0.900   8.000   0.008   0.000   0.196   0.003   0.251   0.299
   0.925   8.000   0.009   0.000   0.190   0.003   0.251   0.307
   0.950   8.000   0.010   0.000   0.184   0.004   0.251   0.315
   0.975   8.000   0.010   0.000   0.178   0.004   0.250   0.322
   1.000   8.000   0.011   0.000   0.172   0.004   0.249   0.328
