  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.016   0.324   0.000   0.000   0.094   0.005   0.112
   0.025   4.000   0.012   0.331   0.000   0.000   0.092   0.005   0.118
   0.050   4.000   0.009   0.338   0.000   0.000   0.089   0.005   0.127
   0.075   4.000   0.006   0.344   0.000   0.000   0.085   0.005   0.138
   0.100   4.000   0.004   0.347   0.000   0.000   0.081   0.005   0.147
   0.125   5.000   0.002   0.348   0.000   0.000   0.077   0.005   0.156
   0.150   5.000   0.001   0.348   0.000   0.000   0.074   0.005   0.164
   0.175   5.000   0.001   0.347   0.001   0.000   0.072   0.005   0.172
   0.200   5.000   0.000   0.346   0.002   0.000   0.070   0.005   0.181
   0.225   5.000   0.000   0.344   0.003   0.000   0.069   0.004   0.189
   0.250   5.000   0.000   0.342   0.005   0.000   0.067   0.004   0.198
   0.275   6.000   0.000   0.339   0.007   0.000   0.066   0.004   0.207
   0.300   6.000   0.000   0.337   0.009   0.000   0.065   0.004   0.216
   0.325   6.000   0.000   0.334   0.012   0.000   0.064   0.003   0.224
   0.350   6.000   0.000   0.330   0.016   0.000   0.062   0.003   0.233
   0.375   7.000   0.000   0.327   0.020   0.000   0.061   0.003   0.241
   0.400   7.000   0.000   0.323   0.024   0.000   0.059   0.003   0.249
   0.425   7.000   0.000   0.319   0.028   0.000   0.057   0.002   0.256
   0.450   7.000   0.000   0.315   0.033   0.000   0.055   0.002   0.264
   0.475   8.000   0.000   0.312   0.038   0.000   0.052   0.002   0.272
   0.500   8.000   0.000   0.308   0.043   0.000   0.050   0.002   0.279
   0.525   8.000   0.000   0.305   0.048   0.000   0.047   0.001   0.286
   0.550   8.000   0.000   0.302   0.053   0.000   0.044   0.001   0.293
   0.575   8.000   0.000   0.300   0.058   0.000   0.041   0.001   0.300
   0.600   9.000   0.000   0.297   0.064   0.000   0.038   0.001   0.307
   0.625   9.000   0.000   0.294   0.069   0.000   0.035   0.001   0.314
   0.650   9.000   0.000   0.292   0.074   0.000   0.031   0.001   0.320
   0.675   9.000   0.000   0.289   0.080   0.000   0.028   0.001   0.326
   0.700   9.000   0.000   0.286   0.085   0.000   0.025   0.001   0.332
   0.725   9.000   0.000   0.284   0.090   0.000   0.022   0.000   0.337
   0.750   9.000   0.000   0.281   0.095   0.000   0.019   0.000   0.343
   0.775   9.000   0.000   0.279   0.100   0.000   0.016   0.000   0.347
   0.800   8.000   0.000   0.276   0.105   0.000   0.013   0.000   0.352
   0.825   8.000   0.000   0.274   0.110   0.000   0.011   0.000   0.356
   0.850   8.000   0.000   0.271   0.114   0.000   0.009   0.000   0.360
   0.875   8.000   0.000   0.269   0.119   0.000   0.007   0.000   0.364
   0.900   8.000   0.000   0.266   0.123   0.000   0.006   0.000   0.367
   0.925   8.000   0.000   0.264   0.127   0.000   0.005   0.000   0.370
   0.950   8.000   0.000   0.261   0.131   0.000   0.004   0.000   0.372
   0.975   8.000   0.000   0.259   0.135   0.000   0.003   0.000   0.375
   1.000   8.000   0.000   0.256   0.138   0.000   0.002   0.000   0.376
