  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.086   0.123   0.005   0.000   0.178   0.069   0.029
   0.025   5.000   0.082   0.120   0.005   0.000   0.177   0.070   0.027
   0.050   5.000   0.079   0.119   0.004   0.000   0.176   0.073   0.024
   0.075   5.000   0.076   0.118   0.004   0.000   0.175   0.076   0.022
   0.100   5.000   0.074   0.118   0.004   0.000   0.174   0.080   0.021
   0.125   5.000   0.072   0.120   0.003   0.000   0.174   0.084   0.019
   0.150   5.000   0.070   0.122   0.003   0.000   0.175   0.090   0.018
   0.175   5.000   0.068   0.126   0.003   0.000   0.176   0.096   0.018
   0.200   5.000   0.066   0.130   0.003   0.000   0.178   0.102   0.017
   0.225   5.000   0.065   0.135   0.002   0.000   0.181   0.109   0.017
   0.250   4.000   0.062   0.140   0.002   0.000   0.184   0.115   0.016
   0.275   4.000   0.059   0.145   0.002   0.000   0.187   0.120   0.016
   0.300   4.000   0.056   0.150   0.001   0.000   0.191   0.124   0.016
   0.325   4.000   0.051   0.154   0.001   0.000   0.196   0.126   0.016
   0.350   4.000   0.047   0.159   0.001   0.000   0.202   0.127   0.017
   0.375   4.000   0.044   0.163   0.001   0.000   0.209   0.126   0.017
   0.400   4.000   0.040   0.167   0.000   0.000   0.217   0.126   0.019
   0.425   4.000   0.037   0.170   0.000   0.000   0.225   0.125   0.021
   0.450   4.000   0.034   0.173   0.000   0.000   0.233   0.123   0.024
   0.475   5.000   0.031   0.175   0.000   0.000   0.241   0.121   0.028
   0.500   6.000   0.028   0.177   0.000   0.000   0.249   0.119   0.032
   0.525   6.000   0.025   0.178   0.000   0.000   0.255   0.117   0.037
   0.550   6.000   0.023   0.178   0.000   0.000   0.261   0.115   0.043
   0.575   6.000   0.020   0.178   0.000   0.000   0.267   0.113   0.050
   0.600   6.000   0.018   0.177   0.000   0.000   0.271   0.110   0.056
   0.625   6.000   0.016   0.175   0.000   0.000   0.275   0.107   0.064
   0.650   5.000   0.014   0.173   0.000   0.000   0.278   0.105   0.071
   0.675   5.000   0.012   0.171   0.000   0.000   0.281   0.102   0.079
   0.700   5.000   0.010   0.169   0.000   0.000   0.283   0.100   0.087
   0.725   5.000   0.009   0.166   0.000   0.000   0.285   0.097   0.096
   0.750   5.000   0.007   0.163   0.000   0.000   0.286   0.094   0.104
   0.775   5.000   0.006   0.160   0.000   0.000   0.287   0.092   0.112
   0.800   5.000   0.005   0.157   0.000   0.000   0.288   0.089   0.120
   0.825   5.000   0.004   0.154   0.000   0.000   0.288   0.087   0.129
   0.850   5.000   0.004   0.150   0.000   0.000   0.288   0.085   0.137
   0.875   5.000   0.003   0.147   0.000   0.000   0.288   0.082   0.145
   0.900   5.000   0.003   0.144   0.000   0.000   0.288   0.080   0.153
   0.925   6.000   0.002   0.140   0.000   0.000   0.287   0.078   0.161
   0.950   6.000   0.002   0.137   0.000   0.000   0.286   0.076   0.169
   0.975   6.000   0.002   0.133   0.000   0.000   0.285   0.074   0.176
   1.000   7.000   0.002   0.130   0.000   0.000   0.283   0.072   0.182
