  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.112   0.108   0.218
   0.025  20.000   0.113   0.109   0.220
   0.050  20.000   0.114   0.110   0.222
   0.075  22.000   0.114   0.110   0.223
   0.100  22.000   0.114   0.111   0.223
   0.125  22.000   0.113   0.110   0.222
   0.150  22.000   0.112   0.110   0.221
   0.175  22.000   0.110   0.109   0.218
   0.200  22.000   0.108   0.108   0.215
   0.225  22.000   0.105   0.106   0.212
   0.250  20.000   0.103   0.105   0.208
   0.275  19.000   0.100   0.103   0.204
   0.300  19.000   0.097   0.101   0.200
   0.325  19.000   0.095   0.099   0.196
   0.350  19.000   0.092   0.097   0.191
   0.375  19.000   0.090   0.095   0.187
   0.400  21.000   0.087   0.093   0.183
   0.425  21.000   0.085   0.091   0.179
   0.450  21.000   0.083   0.090   0.175
   0.475  19.000   0.081   0.088   0.172
   0.500  18.000   0.079   0.086   0.168
   0.525  17.000   0.078   0.085   0.165
   0.550  14.000   0.077   0.084   0.163
   0.575  16.000   0.076   0.083   0.163
   0.600  17.000   0.077   0.083   0.163
   0.625  19.000   0.077   0.084   0.164
   0.650  19.000   0.077   0.084   0.164
   0.675  19.000   0.078   0.084   0.165
   0.700  19.000   0.078   0.085   0.165
   0.725  20.000   0.078   0.085   0.165
   0.750  21.000   0.077   0.084   0.165
   0.775  21.000   0.077   0.084   0.164
   0.800  21.000   0.077   0.084   0.163
   0.825  21.000   0.076   0.083   0.162
   0.850  21.000   0.076   0.083   0.161
   0.875  21.000   0.075   0.082   0.160
   0.900  21.000   0.074   0.081   0.158
   0.925  21.000   0.074   0.080   0.157
   0.950  21.000   0.073   0.080   0.156
   0.975  21.000   0.072   0.079   0.154
   1.000  21.000   0.072   0.078   0.153
