  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.124   0.134   0.262
   0.025  22.000   0.126   0.136   0.266
   0.050  22.000   0.128   0.138   0.270
   0.075  22.000   0.129   0.139   0.272
   0.100  20.000   0.130   0.139   0.272
   0.125  19.000   0.130   0.138   0.271
   0.150  19.000   0.129   0.136   0.267
   0.175  17.000   0.127   0.133   0.262
   0.200  17.000   0.126   0.132   0.260
   0.225  19.000   0.128   0.133   0.263
   0.250  19.000   0.128   0.134   0.265
   0.275  20.000   0.128   0.135   0.265
   0.300  20.000   0.127   0.134   0.263
   0.325  21.000   0.124   0.132   0.260
   0.350  22.000   0.121   0.130   0.255
   0.375  22.000   0.118   0.127   0.249
   0.400  23.000   0.115   0.124   0.243
   0.425  23.000   0.112   0.121   0.237
   0.450  22.000   0.109   0.118   0.231
   0.475  21.000   0.106   0.115   0.225
   0.500  21.000   0.103   0.112   0.219
   0.525  21.000   0.101   0.109   0.214
   0.550  21.000   0.098   0.107   0.208
   0.575  21.000   0.096   0.104   0.203
   0.600  21.000   0.094   0.102   0.199
   0.625  21.000   0.092   0.099   0.194
   0.650  21.000   0.090   0.097   0.190
   0.675  21.000   0.088   0.095   0.186
   0.700  21.000   0.086   0.094   0.183
   0.725  21.000   0.085   0.092   0.180
   0.750  20.000   0.083   0.090   0.176
   0.775  20.000   0.082   0.089   0.174
   0.800  21.000   0.081   0.087   0.171
   0.825  21.000   0.079   0.086   0.168
   0.850  21.000   0.078   0.085   0.166
   0.875  20.000   0.077   0.084   0.164
   0.900  20.000   0.077   0.084   0.164
   0.925  20.000   0.077   0.084   0.164
   0.950  20.000   0.077   0.084   0.164
   0.975  20.000   0.077   0.084   0.164
   1.000  20.000   0.077   0.084   0.164
