  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.057   0.006   0.199   0.152   0.000   0.062
   0.025   6.000   0.054   0.006   0.194   0.146   0.000   0.066
   0.050   6.000   0.052   0.005   0.191   0.140   0.000   0.071
   0.075   6.000   0.050   0.005   0.189   0.134   0.000   0.077
   0.100   6.000   0.049   0.005   0.189   0.129   0.000   0.084
   0.125   6.000   0.049   0.005   0.190   0.124   0.000   0.092
   0.150   6.000   0.048   0.005   0.192   0.120   0.000   0.101
   0.175   6.000   0.047   0.005   0.195   0.117   0.000   0.111
   0.200   6.000   0.045   0.005   0.196   0.114   0.000   0.120
   0.225   6.000   0.042   0.005   0.194   0.110   0.000   0.126
   0.250   6.000   0.040   0.006   0.193   0.106   0.000   0.132
   0.275   7.000   0.039   0.006   0.193   0.103   0.000   0.138
   0.300   7.000   0.038   0.008   0.193   0.100   0.000   0.145
   0.325   7.000   0.038   0.009   0.195   0.098   0.000   0.153
   0.350   8.000   0.038   0.010   0.196   0.097   0.000   0.161
   0.375   8.000   0.038   0.011   0.198   0.096   0.000   0.171
   0.400   8.000   0.038   0.011   0.199   0.096   0.000   0.180
   0.425   8.000   0.038   0.012   0.201   0.096   0.000   0.191
   0.450   8.000   0.038   0.012   0.201   0.097   0.000   0.201
   0.475   8.000   0.038   0.013   0.202   0.097   0.000   0.212
   0.500   9.000   0.037   0.013   0.202   0.098   0.000   0.222
   0.525   9.000   0.036   0.013   0.202   0.099   0.000   0.232
   0.550   9.000   0.036   0.013   0.201   0.099   0.000   0.243
   0.575   9.000   0.035   0.013   0.201   0.100   0.000   0.252
   0.600   9.000   0.034   0.013   0.200   0.101   0.000   0.262
   0.625   9.000   0.033   0.013   0.199   0.101   0.000   0.271
   0.650  11.000   0.032   0.013   0.198   0.102   0.000   0.280
   0.675  11.000   0.032   0.013   0.197   0.103   0.000   0.289
   0.700  11.000   0.031   0.012   0.196   0.103   0.000   0.297
   0.725  11.000   0.030   0.012   0.195   0.104   0.000   0.305
   0.750  11.000   0.029   0.012   0.194   0.104   0.000   0.313
   0.775  11.000   0.028   0.012   0.193   0.105   0.000   0.320
   0.800  11.000   0.027   0.012   0.192   0.105   0.000   0.327
   0.825  11.000   0.027   0.011   0.190   0.105   0.000   0.333
   0.850  11.000   0.026   0.011   0.189   0.106   0.000   0.340
   0.875  11.000   0.025   0.011   0.188   0.106   0.000   0.346
   0.900  11.000   0.024   0.011   0.186   0.106   0.000   0.349
   0.925  11.000   0.024   0.010   0.184   0.106   0.000   0.352
   0.950  11.000   0.023   0.010   0.182   0.106   0.000   0.354
   0.975  11.000   0.022   0.010   0.181   0.105   0.000   0.357
   1.000  11.000   0.022   0.009   0.179   0.105   0.000   0.359
