  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.133   0.130   0.262
   0.025  23.000   0.135   0.133   0.267
   0.050  22.000   0.136   0.135   0.270
   0.075  22.000   0.136   0.136   0.272
   0.100  22.000   0.136   0.136   0.272
   0.125  21.000   0.135   0.135   0.271
   0.150  21.000   0.133   0.134   0.267
   0.175  22.000   0.131   0.132   0.263
   0.200  20.000   0.130   0.131   0.261
   0.225  22.000   0.130   0.131   0.262
   0.250  23.000   0.129   0.132   0.262
   0.275  23.000   0.128   0.132   0.262
   0.300  22.000   0.126   0.131   0.259
   0.325  22.000   0.123   0.129   0.255
   0.350  21.000   0.120   0.127   0.250
   0.375  22.000   0.117   0.125   0.245
   0.400  22.000   0.113   0.122   0.239
   0.425  22.000   0.110   0.119   0.233
   0.450  22.000   0.107   0.116   0.227
   0.475  22.000   0.104   0.113   0.221
   0.500  22.000   0.102   0.111   0.216
   0.525  21.000   0.099   0.108   0.211
   0.550  21.000   0.097   0.105   0.206
   0.575  21.000   0.095   0.103   0.201
   0.600  21.000   0.092   0.101   0.197
   0.625  21.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.189
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.085   0.093   0.182
   0.725  21.000   0.084   0.091   0.179
   0.750  21.000   0.083   0.090   0.176
   0.775  21.000   0.081   0.088   0.173
   0.800  21.000   0.080   0.087   0.170
   0.825  22.000   0.079   0.086   0.168
   0.850  22.000   0.078   0.085   0.165
   0.875  21.000   0.077   0.084   0.163
   0.900  21.000   0.077   0.084   0.163
   0.925  21.000   0.077   0.084   0.164
   0.950  21.000   0.077   0.084   0.164
   0.975  21.000   0.077   0.084   0.164
   1.000  21.000   0.077   0.084   0.164
