  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.002   0.025   0.198   0.021   0.292   0.000   0.025
   0.025   4.000   0.002   0.027   0.191   0.023   0.298   0.000   0.021
   0.050   4.000   0.002   0.030   0.186   0.024   0.304   0.000   0.018
   0.075   4.000   0.001   0.033   0.181   0.026   0.310   0.000   0.015
   0.100   4.000   0.001   0.037   0.176   0.029   0.317   0.000   0.012
   0.125   4.000   0.001   0.041   0.172   0.031   0.324   0.000   0.011
   0.150   4.000   0.001   0.046   0.168   0.034   0.331   0.000   0.009
   0.175   4.000   0.001   0.051   0.161   0.036   0.333   0.000   0.009
   0.200   4.000   0.000   0.056   0.151   0.036   0.329   0.000   0.010
   0.225   4.000   0.000   0.060   0.141   0.035   0.321   0.000   0.012
   0.250   4.000   0.000   0.063   0.133   0.034   0.315   0.000   0.015
   0.275   4.000   0.000   0.065   0.128   0.033   0.309   0.000   0.017
   0.300   4.000   0.000   0.067   0.124   0.032   0.305   0.000   0.020
   0.325   4.000   0.000   0.069   0.121   0.032   0.302   0.000   0.023
   0.350   4.000   0.000   0.070   0.119   0.031   0.300   0.000   0.026
   0.375   4.000   0.000   0.071   0.118   0.030   0.298   0.000   0.030
   0.400   4.000   0.000   0.072   0.117   0.029   0.297   0.000   0.033
   0.425   5.000   0.000   0.073   0.116   0.029   0.297   0.000   0.037
   0.450   5.000   0.000   0.074   0.115   0.028   0.297   0.000   0.041
   0.475   5.000   0.000   0.075   0.115   0.027   0.298   0.000   0.045
   0.500   6.000   0.000   0.076   0.114   0.027   0.299   0.000   0.050
   0.525   6.000   0.000   0.076   0.113   0.026   0.299   0.000   0.055
   0.550   6.000   0.000   0.077   0.112   0.025   0.301   0.000   0.061
   0.575   6.000   0.000   0.077   0.111   0.025   0.302   0.000   0.066
   0.600   6.000   0.000   0.077   0.110   0.024   0.303   0.000   0.072
   0.625   6.000   0.000   0.077   0.109   0.024   0.304   0.000   0.079
   0.650   6.000   0.000   0.077   0.107   0.023   0.305   0.000   0.085
   0.675   6.000   0.000   0.077   0.106   0.023   0.306   0.000   0.092
   0.700   6.000   0.000   0.077   0.104   0.022   0.306   0.000   0.099
   0.725   6.000   0.000   0.076   0.102   0.022   0.307   0.000   0.106
   0.750   6.000   0.000   0.076   0.100   0.021   0.308   0.000   0.113
   0.775   7.000   0.000   0.075   0.098   0.021   0.308   0.000   0.121
   0.800   7.000   0.000   0.074   0.096   0.021   0.308   0.000   0.128
   0.825   7.000   0.000   0.073   0.094   0.020   0.308   0.000   0.136
   0.850   7.000   0.000   0.073   0.091   0.020   0.308   0.000   0.144
   0.875   7.000   0.000   0.072   0.089   0.020   0.308   0.000   0.152
   0.900   7.000   0.000   0.070   0.087   0.020   0.308   0.000   0.160
   0.925   8.000   0.000   0.069   0.085   0.019   0.307   0.000   0.168
   0.950   8.000   0.000   0.068   0.082   0.019   0.306   0.000   0.176
   0.975   8.000   0.000   0.067   0.080   0.019   0.306   0.000   0.183
   1.000   8.000   0.000   0.066   0.078   0.019   0.305   0.000   0.191
