  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.128   0.127   0.254
   0.025  22.000   0.127   0.127   0.254
   0.050  19.000   0.126   0.127   0.253
   0.075  19.000   0.124   0.128   0.253
   0.100  20.000   0.124   0.129   0.256
   0.125  19.000   0.124   0.131   0.258
   0.150  21.000   0.124   0.133   0.260
   0.175  21.000   0.124   0.133   0.261
   0.200  21.000   0.123   0.133   0.260
   0.225  21.000   0.122   0.132   0.258
   0.250  21.000   0.121   0.131   0.255
   0.275  21.000   0.119   0.129   0.252
   0.300  22.000   0.117   0.127   0.247
   0.325  22.000   0.114   0.124   0.243
   0.350  22.000   0.112   0.122   0.238
   0.375  22.000   0.110   0.119   0.232
   0.400  22.000   0.107   0.116   0.227
   0.425  22.000   0.105   0.114   0.222
   0.450  22.000   0.102   0.111   0.217
   0.475  22.000   0.100   0.109   0.212
   0.500  21.000   0.098   0.106   0.208
   0.525  21.000   0.096   0.104   0.203
   0.550  21.000   0.094   0.102   0.199
   0.575  21.000   0.092   0.100   0.195
   0.600  21.000   0.090   0.098   0.191
   0.625  21.000   0.088   0.096   0.187
   0.650  21.000   0.086   0.094   0.184
   0.675  21.000   0.085   0.092   0.180
   0.700  22.000   0.083   0.091   0.177
   0.725  22.000   0.082   0.089   0.174
   0.750  22.000   0.081   0.088   0.172
   0.775  22.000   0.080   0.086   0.169
   0.800  22.000   0.078   0.085   0.166
   0.825  21.000   0.077   0.084   0.164
   0.850  21.000   0.076   0.083   0.162
   0.875  22.000   0.075   0.082   0.160
   0.900  22.000   0.074   0.081   0.158
   0.925  22.000   0.074   0.080   0.156
   0.950  22.000   0.073   0.079   0.154
   0.975  22.000   0.072   0.078   0.153
   1.000  22.000   0.071   0.077   0.151
