  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.002   0.278   0.000   0.166   0.000   0.020   0.092
   0.025   6.000   0.003   0.274   0.000   0.170   0.000   0.019   0.091
   0.050   6.000   0.005   0.271   0.000   0.175   0.000   0.019   0.090
   0.075   6.000   0.007   0.267   0.000   0.181   0.000   0.019   0.090
   0.100   6.000   0.009   0.264   0.000   0.187   0.000   0.019   0.089
   0.125   6.000   0.013   0.261   0.000   0.194   0.000   0.019   0.088
   0.150   6.000   0.017   0.258   0.000   0.201   0.000   0.020   0.087
   0.175   6.000   0.021   0.253   0.000   0.208   0.000   0.020   0.085
   0.200   6.000   0.026   0.247   0.000   0.213   0.000   0.021   0.081
   0.225   6.000   0.031   0.239   0.000   0.217   0.000   0.022   0.076
   0.250   6.000   0.035   0.231   0.000   0.221   0.000   0.022   0.070
   0.275   6.000   0.038   0.223   0.000   0.228   0.000   0.023   0.063
   0.300   6.000   0.041   0.217   0.000   0.235   0.000   0.024   0.057
   0.325   6.000   0.043   0.212   0.000   0.244   0.000   0.026   0.051
   0.350   5.000   0.046   0.207   0.000   0.253   0.000   0.027   0.044
   0.375   5.000   0.049   0.203   0.000   0.263   0.000   0.028   0.038
   0.400   5.000   0.052   0.199   0.001   0.274   0.000   0.029   0.032
   0.425   4.000   0.055   0.196   0.001   0.284   0.000   0.030   0.026
   0.450   4.000   0.059   0.193   0.001   0.294   0.000   0.031   0.021
   0.475   4.000   0.062   0.190   0.001   0.304   0.000   0.031   0.017
   0.500   4.000   0.065   0.188   0.001   0.313   0.001   0.031   0.014
   0.525   4.000   0.069   0.185   0.002   0.321   0.001   0.030   0.012
   0.550   4.000   0.072   0.183   0.002   0.328   0.001   0.029   0.011
   0.575   4.000   0.074   0.180   0.002   0.333   0.001   0.028   0.011
   0.600   4.000   0.076   0.178   0.002   0.338   0.001   0.027   0.013
   0.625   4.000   0.077   0.175   0.002   0.342   0.001   0.025   0.015
   0.650   4.000   0.078   0.173   0.002   0.345   0.002   0.024   0.019
   0.675   4.000   0.078   0.170   0.003   0.347   0.002   0.022   0.024
   0.700   4.000   0.078   0.168   0.003   0.348   0.002   0.021   0.030
   0.725   5.000   0.078   0.165   0.003   0.349   0.002   0.019   0.036
   0.750   5.000   0.077   0.163   0.003   0.349   0.003   0.018   0.043
   0.775   4.000   0.075   0.161   0.003   0.349   0.003   0.017   0.050
   0.800   4.000   0.074   0.158   0.002   0.349   0.003   0.016   0.058
   0.825   4.000   0.072   0.156   0.002   0.349   0.004   0.015   0.065
   0.850   4.000   0.070   0.154   0.002   0.348   0.004   0.014   0.073
   0.875   4.000   0.068   0.152   0.002   0.347   0.005   0.014   0.082
   0.900   4.000   0.066   0.149   0.002   0.346   0.005   0.013   0.090
   0.925   5.000   0.063   0.147   0.002   0.344   0.005   0.012   0.099
   0.950   6.000   0.061   0.145   0.002   0.343   0.006   0.012   0.107
   0.975   6.000   0.059   0.143   0.002   0.342   0.006   0.011   0.116
   1.000   6.000   0.056   0.141   0.001   0.340   0.006   0.011   0.124
