  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.110   0.111   0.221
   0.025  23.000   0.110   0.112   0.223
   0.050  25.000   0.110   0.113   0.224
   0.075  24.000   0.111   0.113   0.225
   0.100  27.000   0.111   0.114   0.226
   0.125  28.000   0.111   0.115   0.227
   0.150  27.000   0.111   0.115   0.228
   0.175  26.000   0.110   0.115   0.228
   0.200  27.000   0.109   0.115   0.226
   0.225  26.000   0.107   0.114   0.224
   0.250  27.000   0.105   0.112   0.220
   0.275  27.000   0.102   0.110   0.215
   0.300  27.000   0.099   0.107   0.210
   0.325  26.000   0.097   0.104   0.204
   0.350  27.000   0.094   0.101   0.198
   0.375  27.000   0.091   0.098   0.192
   0.400  28.000   0.088   0.095   0.187
   0.425  28.000   0.086   0.093   0.181
   0.450  27.000   0.083   0.090   0.176
   0.475  27.000   0.081   0.087   0.171
   0.500  27.000   0.079   0.085   0.166
   0.525  27.000   0.077   0.082   0.162
   0.550  28.000   0.075   0.080   0.157
   0.575  28.000   0.073   0.078   0.154
   0.600  28.000   0.072   0.076   0.150
   0.625  28.000   0.070   0.075   0.147
   0.650  28.000   0.069   0.073   0.143
   0.675  28.000   0.067   0.071   0.140
   0.700  28.000   0.066   0.070   0.138
   0.725  29.000   0.065   0.069   0.135
   0.750  29.000   0.064   0.067   0.133
   0.775  29.000   0.063   0.066   0.130
   0.800  29.000   0.062   0.065   0.128
   0.825  29.000   0.061   0.064   0.126
   0.850  29.000   0.060   0.063   0.125
   0.875  29.000   0.060   0.062   0.123
   0.900  29.000   0.059   0.061   0.121
   0.925  28.000   0.059   0.061   0.122
   0.950  28.000   0.059   0.062   0.122
   0.975  28.000   0.059   0.062   0.122
   1.000  27.000   0.059   0.062   0.122
