  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.028   0.153   0.319   0.012   0.006   0.041
   0.025   4.000   0.027   0.148   0.317   0.012   0.006   0.045
   0.050   4.000   0.026   0.144   0.315   0.011   0.007   0.051
   0.075   4.000   0.025   0.140   0.313   0.009   0.007   0.057
   0.100   4.000   0.024   0.136   0.311   0.008   0.008   0.062
   0.125   4.000   0.023   0.133   0.308   0.007   0.009   0.068
   0.150   4.000   0.022   0.130   0.305   0.006   0.009   0.073
   0.175   4.000   0.022   0.127   0.303   0.006   0.010   0.080
   0.200   5.000   0.022   0.125   0.301   0.005   0.010   0.087
   0.225   5.000   0.022   0.123   0.300   0.005   0.011   0.095
   0.250   6.000   0.023   0.122   0.300   0.005   0.011   0.104
   0.275   7.000   0.023   0.121   0.300   0.004   0.011   0.114
   0.300   7.000   0.023   0.120   0.300   0.004   0.011   0.124
   0.325   7.000   0.023   0.120   0.301   0.004   0.011   0.135
   0.350   7.000   0.023   0.119   0.302   0.004   0.011   0.147
   0.375   8.000   0.023   0.119   0.303   0.005   0.011   0.158
   0.400   8.000   0.023   0.118   0.303   0.005   0.011   0.169
   0.425   8.000   0.023   0.117   0.304   0.005   0.011   0.181
   0.450   8.000   0.022   0.116   0.305   0.005   0.011   0.192
   0.475   8.000   0.021   0.115   0.305   0.005   0.011   0.204
   0.500   8.000   0.021   0.114   0.305   0.005   0.010   0.215
   0.525   8.000   0.020   0.113   0.305   0.005   0.010   0.226
   0.550   8.000   0.019   0.112   0.304   0.005   0.010   0.236
   0.575   8.000   0.018   0.111   0.304   0.006   0.010   0.247
   0.600   8.000   0.017   0.109   0.303   0.006   0.010   0.257
   0.625   8.000   0.017   0.108   0.302   0.006   0.009   0.267
   0.650   9.000   0.016   0.107   0.301   0.006   0.009   0.276
   0.675   9.000   0.015   0.106   0.300   0.006   0.009   0.285
   0.700   8.000   0.014   0.104   0.299   0.006   0.009   0.294
   0.725   8.000   0.014   0.103   0.298   0.006   0.009   0.302
   0.750   8.000   0.013   0.102   0.296   0.006   0.009   0.310
   0.775   8.000   0.012   0.101   0.295   0.006   0.009   0.318
   0.800   8.000   0.012   0.100   0.294   0.006   0.009   0.325
   0.825   8.000   0.011   0.099   0.292   0.006   0.009   0.332
   0.850   8.000   0.010   0.097   0.291   0.006   0.009   0.338
   0.875   8.000   0.010   0.097   0.290   0.006   0.009   0.345
   0.900   8.000   0.009   0.096   0.288   0.006   0.009   0.351
   0.925   8.000   0.009   0.094   0.286   0.006   0.009   0.354
   0.950   8.000   0.008   0.093   0.284   0.005   0.009   0.358
   0.975   8.000   0.008   0.092   0.282   0.005   0.009   0.361
   1.000   8.000   0.008   0.091   0.280   0.005   0.009   0.364
