  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.027   0.171   0.000   0.278   0.074   0.014
   0.025   4.000   0.023   0.170   0.000   0.276   0.076   0.016
   0.050   4.000   0.019   0.170   0.000   0.274   0.079   0.018
   0.075   4.000   0.014   0.170   0.000   0.270   0.081   0.021
   0.100   3.000   0.010   0.168   0.000   0.265   0.082   0.024
   0.125   4.000   0.007   0.165   0.000   0.260   0.082   0.027
   0.150   4.000   0.005   0.161   0.000   0.256   0.081   0.031
   0.175   4.000   0.004   0.159   0.000   0.253   0.080   0.034
   0.200   5.000   0.003   0.156   0.000   0.251   0.079   0.037
   0.225   5.000   0.002   0.154   0.000   0.250   0.078   0.041
   0.250   5.000   0.002   0.153   0.000   0.249   0.076   0.045
   0.275   5.000   0.002   0.152   0.000   0.250   0.075   0.049
   0.300   5.000   0.001   0.151   0.000   0.251   0.074   0.053
   0.325   5.000   0.001   0.150   0.000   0.252   0.073   0.057
   0.350   5.000   0.001   0.150   0.000   0.254   0.071   0.062
   0.375   5.000   0.001   0.149   0.000   0.256   0.070   0.067
   0.400   5.000   0.001   0.148   0.000   0.258   0.069   0.073
   0.425   5.000   0.000   0.148   0.000   0.260   0.067   0.078
   0.450   5.000   0.000   0.147   0.000   0.262   0.066   0.084
   0.475   5.000   0.000   0.146   0.001   0.265   0.065   0.091
   0.500   5.000   0.000   0.145   0.001   0.267   0.063   0.097
   0.525   6.000   0.000   0.143   0.001   0.269   0.062   0.104
   0.550   6.000   0.000   0.142   0.001   0.271   0.061   0.111
   0.575   6.000   0.000   0.140   0.001   0.273   0.059   0.118
   0.600   6.000   0.000   0.139   0.001   0.275   0.058   0.126
   0.625   6.000   0.000   0.137   0.001   0.276   0.056   0.133
   0.650   6.000   0.000   0.135   0.002   0.277   0.055   0.141
   0.675   7.000   0.000   0.133   0.002   0.279   0.054   0.148
   0.700   7.000   0.000   0.131   0.002   0.279   0.052   0.156
   0.725   7.000   0.000   0.129   0.002   0.280   0.051   0.163
   0.750   7.000   0.000   0.127   0.002   0.281   0.050   0.171
   0.775   7.000   0.000   0.125   0.002   0.281   0.049   0.179
   0.800   8.000   0.000   0.123   0.002   0.281   0.047   0.186
   0.825   8.000   0.000   0.121   0.002   0.282   0.046   0.193
   0.850   8.000   0.000   0.119   0.002   0.282   0.046   0.200
   0.875   8.000   0.000   0.117   0.002   0.281   0.045   0.207
   0.900   8.000   0.000   0.115   0.002   0.281   0.044   0.214
   0.925   8.000   0.000   0.113   0.002   0.281   0.043   0.221
   0.950   8.000   0.000   0.111   0.002   0.280   0.042   0.227
   0.975   8.000   0.000   0.109   0.002   0.280   0.042   0.234
   1.000   8.000   0.000   0.107   0.002   0.279   0.041   0.240
