  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.106   0.111   0.219
   0.025  25.000   0.107   0.111   0.219
   0.050  24.000   0.109   0.111   0.220
   0.075  21.000   0.110   0.112   0.222
   0.100  22.000   0.111   0.114   0.226
   0.125  21.000   0.112   0.117   0.231
   0.150  21.000   0.113   0.119   0.234
   0.175  22.000   0.113   0.121   0.237
   0.200  22.000   0.113   0.122   0.239
   0.225  23.000   0.113   0.122   0.239
   0.250  23.000   0.113   0.122   0.239
   0.275  22.000   0.113   0.122   0.239
   0.300  22.000   0.112   0.121   0.237
   0.325  22.000   0.111   0.120   0.235
   0.350  23.000   0.110   0.119   0.233
   0.375  22.000   0.109   0.118   0.231
   0.400  21.000   0.108   0.116   0.228
   0.425  20.000   0.106   0.115   0.225
   0.450  20.000   0.105   0.113   0.222
   0.475  20.000   0.103   0.111   0.218
   0.500  20.000   0.102   0.110   0.215
   0.525  20.000   0.101   0.108   0.212
   0.550  20.000   0.099   0.106   0.209
   0.575  20.000   0.098   0.105   0.205
   0.600  20.000   0.096   0.103   0.202
   0.625  20.000   0.095   0.102   0.199
   0.650  20.000   0.094   0.100   0.196
   0.675  20.000   0.092   0.099   0.194
   0.700  20.000   0.091   0.097   0.191
   0.725  20.000   0.090   0.096   0.188
   0.750  20.000   0.089   0.095   0.186
   0.775  20.000   0.088   0.093   0.183
   0.800  20.000   0.087   0.092   0.181
   0.825  21.000   0.086   0.091   0.179
   0.850  21.000   0.085   0.090   0.177
   0.875  21.000   0.084   0.089   0.175
   0.900  21.000   0.083   0.088   0.173
   0.925  21.000   0.082   0.087   0.171
   0.950  21.000   0.081   0.086   0.169
   0.975  21.000   0.081   0.085   0.168
   1.000  21.000   0.080   0.085   0.166
