  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.000   0.367   0.005   0.092   0.003   0.147
   0.025   5.000   0.000   0.362   0.008   0.086   0.003   0.149
   0.050   5.000   0.000   0.354   0.012   0.079   0.003   0.150
   0.075   5.000   0.000   0.344   0.016   0.074   0.003   0.150
   0.100   6.000   0.000   0.334   0.020   0.070   0.002   0.152
   0.125   7.000   0.000   0.325   0.024   0.066   0.002   0.156
   0.150   7.000   0.000   0.317   0.027   0.064   0.002   0.162
   0.175   7.000   0.000   0.309   0.031   0.062   0.002   0.169
   0.200   7.000   0.000   0.303   0.035   0.060   0.002   0.177
   0.225   7.000   0.000   0.297   0.038   0.059   0.002   0.186
   0.250   7.000   0.000   0.293   0.042   0.058   0.002   0.196
   0.275   7.000   0.000   0.289   0.046   0.056   0.002   0.206
   0.300   7.000   0.000   0.285   0.050   0.055   0.001   0.216
   0.325   7.000   0.000   0.282   0.054   0.054   0.001   0.226
   0.350   8.000   0.000   0.280   0.058   0.052   0.001   0.236
   0.375   8.000   0.000   0.277   0.063   0.050   0.001   0.245
   0.400   8.000   0.000   0.275   0.067   0.048   0.001   0.255
   0.425   8.000   0.000   0.273   0.071   0.046   0.001   0.264
   0.450   8.000   0.000   0.272   0.076   0.043   0.001   0.273
   0.475   8.000   0.000   0.270   0.081   0.041   0.001   0.281
   0.500   9.000   0.000   0.269   0.085   0.038   0.001   0.289
   0.525   9.000   0.000   0.267   0.090   0.035   0.001   0.297
   0.550   9.000   0.000   0.266   0.094   0.032   0.001   0.305
   0.575   9.000   0.000   0.264   0.099   0.029   0.000   0.312
   0.600   9.000   0.000   0.263   0.103   0.025   0.000   0.319
   0.625   9.000   0.000   0.262   0.108   0.022   0.000   0.325
   0.650   9.000   0.000   0.260   0.112   0.019   0.000   0.332
   0.675   9.000   0.000   0.259   0.116   0.017   0.000   0.337
   0.700   9.000   0.000   0.257   0.120   0.014   0.000   0.342
   0.725   8.000   0.000   0.256   0.124   0.012   0.000   0.347
   0.750   8.000   0.000   0.254   0.128   0.010   0.000   0.352
   0.775   8.000   0.000   0.252   0.132   0.008   0.000   0.356
   0.800   8.000   0.000   0.251   0.135   0.006   0.000   0.360
   0.825   8.000   0.000   0.249   0.139   0.005   0.000   0.363
   0.850   8.000   0.000   0.248   0.142   0.004   0.000   0.366
   0.875   8.000   0.000   0.246   0.145   0.003   0.000   0.369
   0.900   8.000   0.000   0.244   0.148   0.002   0.000   0.372
   0.925   9.000   0.000   0.243   0.151   0.002   0.000   0.374
   0.950   9.000   0.000   0.241   0.154   0.001   0.000   0.376
   0.975   9.000   0.000   0.239   0.156   0.001   0.000   0.377
   1.000   9.000   0.000   0.237   0.158   0.001   0.000   0.377
