  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.028   0.000   0.107   0.023   0.230   0.104
   0.025   8.000   0.028   0.000   0.103   0.022   0.226   0.107
   0.050   8.000   0.028   0.000   0.099   0.022   0.222   0.111
   0.075   9.000   0.028   0.000   0.097   0.021   0.220   0.117
   0.100   9.000   0.029   0.000   0.096   0.020   0.220   0.124
   0.125   9.000   0.029   0.000   0.096   0.019   0.221   0.132
   0.150   9.000   0.030   0.000   0.097   0.018   0.222   0.141
   0.175   9.000   0.030   0.000   0.098   0.017   0.224   0.151
   0.200   9.000   0.030   0.000   0.100   0.016   0.225   0.162
   0.225   9.000   0.029   0.000   0.102   0.015   0.227   0.171
   0.250   9.000   0.029   0.000   0.103   0.014   0.228   0.181
   0.275   9.000   0.029   0.000   0.104   0.013   0.229   0.191
   0.300   9.000   0.029   0.000   0.104   0.013   0.230   0.201
   0.325   9.000   0.029   0.000   0.104   0.013   0.231   0.211
   0.350   9.000   0.030   0.000   0.104   0.013   0.232   0.222
   0.375   9.000   0.030   0.000   0.103   0.013   0.233   0.233
   0.400  10.000   0.031   0.000   0.102   0.013   0.234   0.243
   0.425  10.000   0.031   0.000   0.101   0.013   0.236   0.254
   0.450  10.000   0.031   0.000   0.100   0.013   0.237   0.264
   0.475  10.000   0.032   0.000   0.098   0.014   0.238   0.275
   0.500  10.000   0.032   0.000   0.096   0.014   0.238   0.284
   0.525  10.000   0.032   0.000   0.094   0.015   0.239   0.294
   0.550  10.000   0.033   0.000   0.092   0.015   0.240   0.303
   0.575  10.000   0.033   0.000   0.090   0.016   0.240   0.312
   0.600  10.000   0.033   0.000   0.088   0.016   0.240   0.321
   0.625  10.000   0.033   0.000   0.086   0.017   0.241   0.329
   0.650  10.000   0.033   0.000   0.084   0.017   0.241   0.337
   0.675  10.000   0.033   0.000   0.082   0.018   0.241   0.345
   0.700  10.000   0.033   0.000   0.080   0.018   0.241   0.352
   0.725  10.000   0.033   0.000   0.078   0.019   0.241   0.359
   0.750  10.000   0.033   0.000   0.076   0.020   0.240   0.366
   0.775  10.000   0.033   0.000   0.073   0.020   0.240   0.372
   0.800  10.000   0.033   0.000   0.072   0.021   0.240   0.378
   0.825  10.000   0.033   0.000   0.070   0.022   0.239   0.384
   0.850  10.000   0.033   0.000   0.068   0.022   0.239   0.389
   0.875  10.000   0.033   0.000   0.066   0.023   0.239   0.394
   0.900  11.000   0.032   0.000   0.064   0.023   0.238   0.399
   0.925  11.000   0.032   0.000   0.062   0.024   0.237   0.402
   0.950  12.000   0.032   0.000   0.060   0.025   0.236   0.405
   0.975  12.000   0.032   0.000   0.059   0.025   0.235   0.407
   1.000  12.000   0.032   0.001   0.057   0.026   0.234   0.410
