TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  164.91   94.13 -173.61  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
  105.00   15.00 -105.00   0.0003500
