  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.328   0.073   0.000   0.009   0.000   0.180
   0.025   7.000   0.000   0.318   0.076   0.000   0.007   0.000   0.179
   0.050   7.000   0.000   0.308   0.078   0.000   0.005   0.000   0.180
   0.075   7.000   0.000   0.300   0.080   0.000   0.004   0.000   0.183
   0.100   7.000   0.000   0.292   0.082   0.000   0.003   0.000   0.188
   0.125   7.000   0.000   0.284   0.084   0.000   0.002   0.000   0.195
   0.150   7.000   0.000   0.278   0.086   0.000   0.002   0.000   0.203
   0.175   7.000   0.000   0.272   0.088   0.000   0.001   0.000   0.211
   0.200   7.000   0.000   0.267   0.090   0.000   0.001   0.000   0.220
   0.225   7.000   0.000   0.263   0.092   0.000   0.001   0.000   0.230
   0.250   7.000   0.000   0.260   0.095   0.000   0.001   0.000   0.239
   0.275   8.000   0.000   0.257   0.097   0.000   0.000   0.000   0.249
   0.300   8.000   0.000   0.254   0.100   0.000   0.000   0.000   0.258
   0.325   8.000   0.000   0.252   0.103   0.000   0.000   0.000   0.267
   0.350   8.000   0.000   0.250   0.106   0.000   0.000   0.000   0.276
   0.375   8.000   0.000   0.248   0.109   0.000   0.000   0.000   0.284
   0.400   9.000   0.000   0.246   0.112   0.000   0.000   0.000   0.291
   0.425   9.000   0.000   0.245   0.115   0.000   0.000   0.000   0.299
   0.450   9.000   0.000   0.244   0.119   0.000   0.000   0.000   0.305
   0.475   9.000   0.000   0.243   0.122   0.000   0.000   0.000   0.312
   0.500   9.000   0.000   0.242   0.125   0.000   0.000   0.000   0.318
   0.525   9.000   0.000   0.240   0.128   0.000   0.000   0.000   0.323
   0.550   9.000   0.000   0.239   0.131   0.000   0.000   0.000   0.328
   0.575   9.000   0.000   0.239   0.134   0.000   0.000   0.000   0.333
   0.600   9.000   0.000   0.238   0.137   0.000   0.000   0.000   0.337
   0.625   9.000   0.000   0.237   0.140   0.000   0.000   0.000   0.341
   0.650   9.000   0.000   0.236   0.142   0.000   0.000   0.000   0.345
   0.675   9.000   0.000   0.235   0.145   0.000   0.000   0.000   0.349
   0.700   9.000   0.000   0.234   0.148   0.000   0.000   0.000   0.352
   0.725   9.000   0.000   0.233   0.150   0.000   0.000   0.000   0.355
   0.750   9.000   0.000   0.233   0.152   0.000   0.000   0.000   0.358
   0.775   9.000   0.000   0.232   0.155   0.000   0.000   0.000   0.361
   0.800   9.000   0.000   0.231   0.157   0.000   0.000   0.000   0.363
   0.825   9.000   0.000   0.231   0.159   0.000   0.000   0.000   0.366
   0.850   9.000   0.000   0.230   0.161   0.000   0.000   0.000   0.368
   0.875   9.000   0.000   0.229   0.163   0.000   0.000   0.000   0.370
   0.900   9.000   0.000   0.229   0.165   0.000   0.000   0.000   0.372
   0.925   9.000   0.000   0.228   0.166   0.000   0.000   0.000   0.374
   0.950   9.000   0.000   0.228   0.168   0.000   0.000   0.000   0.376
   0.975  10.000   0.000   0.227   0.170   0.000   0.000   0.000   0.377
   1.000  10.000   0.000   0.226   0.171   0.000   0.000   0.000   0.377
