          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.53502E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14333E+02  0.20065E+02 -0.34398E+02 -0.20736E+01  0.24769E+01  0.69350E+01      982.00
  0.24110E-01  0.53208E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14513E+02  0.19704E+02 -0.34216E+02 -0.20421E+01  0.26380E+01  0.69102E+01      982.00
  0.48225E-01  0.53018E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14784E+02  0.19307E+02 -0.34091E+02 -0.19460E+01  0.28419E+01  0.69518E+01      982.00
  0.72338E-01  0.52956E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15182E+02  0.18848E+02 -0.34030E+02 -0.17565E+01  0.31008E+01  0.70854E+01      982.00
  0.96436E-01  0.53020E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15682E+02  0.18342E+02 -0.34024E+02 -0.14821E+01  0.34034E+01  0.72978E+01      982.00
  0.12050E+00  0.53174E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16232E+02  0.17819E+02 -0.34051E+02 -0.11545E+01  0.37228E+01  0.75537E+01      982.00
  0.14451E+00  0.53371E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16761E+02  0.17328E+02 -0.34088E+02 -0.81702E+00  0.40261E+01  0.78116E+01      982.00
  0.16847E+00  0.53589E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17217E+02  0.16915E+02 -0.34132E+02 -0.50090E+00  0.42930E+01  0.80488E+01      982.00
  0.19235E+00  0.53824E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17590E+02  0.16597E+02 -0.34187E+02 -0.20902E+00  0.45259E+01  0.82669E+01      982.00
  0.21617E+00  0.54074E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17886E+02  0.16369E+02 -0.34255E+02  0.58970E-01  0.47314E+01  0.84657E+01      982.00
  0.23992E+00  0.54325E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18113E+02  0.16218E+02 -0.34331E+02  0.30409E+00  0.49145E+01  0.86391E+01      982.00
  0.26362E+00  0.54574E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18290E+02  0.16124E+02 -0.34413E+02  0.53126E+00  0.50841E+01  0.87898E+01      982.00
  0.28727E+00  0.54796E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18416E+02  0.16075E+02 -0.34492E+02  0.73392E+00  0.52389E+01  0.89021E+01      982.00
  0.31087E+00  0.54992E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18511E+02  0.16053E+02 -0.34564E+02  0.91850E+00  0.53873E+01  0.89812E+01      982.00
  0.33444E+00  0.55163E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18583E+02  0.16045E+02 -0.34627E+02  0.10906E+01  0.55353E+01  0.90329E+01      982.00
  0.35798E+00  0.55287E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18628E+02  0.16046E+02 -0.34674E+02  0.12429E+01  0.56797E+01  0.90376E+01      982.00
  0.38150E+00  0.55374E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18657E+02  0.16049E+02 -0.34706E+02  0.13807E+01  0.58241E+01  0.90100E+01      982.00
  0.40501E+00  0.55431E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18673E+02  0.16051E+02 -0.34724E+02  0.15079E+01  0.59724E+01  0.89565E+01      982.00
  0.42850E+00  0.55435E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18670E+02  0.16050E+02 -0.34720E+02  0.16203E+01  0.61204E+01  0.88559E+01      982.00
  0.45198E+00  0.55394E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18652E+02  0.16043E+02 -0.34696E+02  0.17214E+01  0.62704E+01  0.87181E+01      982.00
  0.47547E+00  0.55308E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18619E+02  0.16032E+02 -0.34650E+02  0.18117E+01  0.64221E+01  0.85422E+01      982.00
  0.49897E+00  0.55175E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18569E+02  0.16014E+02 -0.34583E+02  0.18825E+01  0.65768E+01  0.83275E+01      982.00
  0.52247E+00  0.54990E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18498E+02  0.15995E+02 -0.34493E+02  0.19520E+01  0.67220E+01  0.80676E+01      982.00
