  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.123   0.117   0.237
   0.025  25.000   0.123   0.118   0.239
   0.050  26.000   0.122   0.118   0.239
   0.075  26.000   0.120   0.118   0.237
   0.100  25.000   0.118   0.116   0.234
   0.125  25.000   0.116   0.115   0.230
   0.150  23.000   0.114   0.113   0.226
   0.175  25.000   0.112   0.111   0.222
   0.200  25.000   0.109   0.109   0.218
   0.225  27.000   0.106   0.107   0.214
   0.250  27.000   0.103   0.105   0.209
   0.275  27.000   0.100   0.102   0.203
   0.300  28.000   0.097   0.099   0.197
   0.325  26.000   0.093   0.097   0.191
   0.350  26.000   0.090   0.094   0.185
   0.375  26.000   0.087   0.091   0.180
   0.400  26.000   0.084   0.088   0.174
   0.425  27.000   0.081   0.085   0.168
   0.450  28.000   0.079   0.083   0.163
   0.475  28.000   0.077   0.080   0.158
   0.500  28.000   0.074   0.078   0.154
   0.525  28.000   0.072   0.076   0.149
   0.550  29.000   0.070   0.074   0.145
   0.575  28.000   0.069   0.072   0.142
   0.600  29.000   0.067   0.070   0.138
   0.625  27.000   0.066   0.068   0.135
   0.650  27.000   0.064   0.067   0.132
   0.675  27.000   0.063   0.065   0.129
   0.700  27.000   0.062   0.064   0.126
   0.725  27.000   0.060   0.062   0.124
   0.750  27.000   0.059   0.061   0.121
   0.775  27.000   0.058   0.060   0.119
   0.800  27.000   0.057   0.059   0.116
   0.825  27.000   0.055   0.058   0.114
   0.850  29.000   0.054   0.057   0.112
   0.875  27.000   0.053   0.056   0.110
   0.900  26.000   0.052   0.055   0.108
   0.925  27.000   0.051   0.054   0.107
   0.950  28.000   0.051   0.054   0.106
   0.975  28.000   0.051   0.053   0.105
   1.000  28.000   0.052   0.053   0.106
