  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.095   0.096   0.192
   0.025  28.000   0.094   0.095   0.189
   0.050  28.000   0.093   0.094   0.187
   0.075  28.000   0.093   0.093   0.186
   0.100  26.000   0.092   0.094   0.188
   0.125  27.000   0.093   0.096   0.190
   0.150  26.000   0.093   0.097   0.192
   0.175  26.000   0.093   0.099   0.195
   0.200  27.000   0.094   0.100   0.196
   0.225  28.000   0.094   0.100   0.197
   0.250  28.000   0.093   0.100   0.197
   0.275  27.000   0.093   0.100   0.196
   0.300  26.000   0.092   0.099   0.194
   0.325  27.000   0.091   0.098   0.192
   0.350  26.000   0.090   0.097   0.189
   0.375  26.000   0.088   0.095   0.186
   0.400  26.000   0.087   0.093   0.183
   0.425  27.000   0.086   0.091   0.179
   0.450  27.000   0.084   0.089   0.176
   0.475  27.000   0.082   0.088   0.172
   0.500  28.000   0.081   0.086   0.168
   0.525  28.000   0.079   0.084   0.165
   0.550  28.000   0.078   0.082   0.161
   0.575  28.000   0.077   0.080   0.158
   0.600  28.000   0.075   0.078   0.155
   0.625  27.000   0.074   0.077   0.152
   0.650  26.000   0.073   0.075   0.149
   0.675  27.000   0.072   0.074   0.146
   0.700  27.000   0.070   0.072   0.144
   0.725  27.000   0.069   0.071   0.141
   0.750  27.000   0.068   0.070   0.139
   0.775  28.000   0.067   0.069   0.137
   0.800  28.000   0.066   0.068   0.135
   0.825  28.000   0.065   0.067   0.133
   0.850  28.000   0.064   0.066   0.131
   0.875  28.000   0.063   0.065   0.129
   0.900  28.000   0.063   0.064   0.127
   0.925  28.000   0.062   0.063   0.125
   0.950  28.000   0.061   0.062   0.124
   0.975  28.000   0.060   0.062   0.122
   1.000  28.000   0.060   0.061   0.121
