  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.101   0.109   0.213
   0.025  18.000   0.102   0.110   0.216
   0.050  15.000   0.105   0.113   0.221
   0.075  19.000   0.110   0.117   0.229
   0.100  19.000   0.113   0.121   0.237
   0.125  20.000   0.116   0.123   0.242
   0.150  21.000   0.117   0.125   0.245
   0.175  22.000   0.117   0.126   0.247
   0.200  22.000   0.117   0.126   0.247
   0.225  22.000   0.116   0.126   0.246
   0.250  22.000   0.115   0.125   0.244
   0.275  22.000   0.114   0.123   0.241
   0.300  22.000   0.112   0.122   0.238
   0.325  23.000   0.110   0.120   0.234
   0.350  23.000   0.108   0.117   0.230
   0.375  22.000   0.106   0.115   0.225
   0.400  22.000   0.104   0.113   0.220
   0.425  21.000   0.102   0.110   0.216
   0.450  21.000   0.099   0.108   0.211
   0.475  21.000   0.097   0.106   0.206
   0.500  21.000   0.095   0.103   0.202
   0.525  22.000   0.093   0.101   0.197
   0.550  22.000   0.091   0.099   0.193
   0.575  23.000   0.089   0.097   0.189
   0.600  23.000   0.088   0.095   0.185
   0.625  23.000   0.086   0.093   0.181
   0.650  22.000   0.085   0.091   0.178
   0.675  22.000   0.083   0.089   0.175
   0.700  22.000   0.082   0.088   0.172
   0.725  22.000   0.081   0.086   0.170
   0.750  22.000   0.080   0.085   0.167
   0.775  22.000   0.079   0.084   0.165
   0.800  22.000   0.079   0.083   0.164
   0.825  22.000   0.078   0.082   0.162
   0.850  22.000   0.077   0.081   0.160
   0.875  21.000   0.077   0.081   0.159
   0.900  21.000   0.076   0.080   0.158
   0.925  21.000   0.076   0.079   0.156
   0.950  21.000   0.075   0.079   0.155
   0.975  21.000   0.075   0.078   0.154
   1.000  21.000   0.074   0.078   0.153
