  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.056   0.251   0.153   0.005   0.003   0.108
   0.025   6.000   0.060   0.241   0.154   0.004   0.004   0.109
   0.050   6.000   0.063   0.230   0.154   0.004   0.004   0.107
   0.075   6.000   0.064   0.218   0.152   0.003   0.004   0.102
   0.100   6.000   0.065   0.207   0.152   0.003   0.004   0.097
   0.125   6.000   0.066   0.198   0.155   0.003   0.005   0.092
   0.150   6.000   0.067   0.191   0.159   0.003   0.005   0.088
   0.175   6.000   0.068   0.185   0.165   0.003   0.006   0.084
   0.200   6.000   0.069   0.180   0.172   0.003   0.006   0.080
   0.225   6.000   0.071   0.176   0.179   0.003   0.007   0.077
   0.250   6.000   0.073   0.172   0.188   0.002   0.007   0.073
   0.275   6.000   0.075   0.169   0.198   0.002   0.008   0.070
   0.300   6.000   0.077   0.167   0.208   0.003   0.008   0.066
   0.325   6.000   0.080   0.165   0.218   0.003   0.009   0.062
   0.350   6.000   0.083   0.163   0.229   0.003   0.009   0.058
   0.375   6.000   0.086   0.161   0.241   0.003   0.010   0.053
   0.400   5.000   0.089   0.160   0.253   0.003   0.010   0.049
   0.425   4.000   0.092   0.158   0.264   0.004   0.010   0.044
   0.450   4.000   0.095   0.157   0.276   0.004   0.010   0.039
   0.475   4.000   0.099   0.156   0.288   0.005   0.010   0.034
   0.500   3.000   0.102   0.155   0.299   0.005   0.010   0.029
   0.525   3.000   0.105   0.154   0.310   0.006   0.010   0.024
   0.550   3.000   0.108   0.153   0.320   0.007   0.009   0.020
   0.575   3.000   0.111   0.152   0.329   0.007   0.009   0.017
   0.600   3.000   0.113   0.151   0.337   0.008   0.009   0.015
   0.625   3.000   0.115   0.150   0.344   0.009   0.008   0.014
   0.650   3.000   0.117   0.149   0.350   0.010   0.008   0.013
   0.675   3.000   0.118   0.148   0.354   0.011   0.007   0.014
   0.700   3.000   0.118   0.146   0.358   0.012   0.007   0.016
   0.725   3.000   0.118   0.145   0.360   0.013   0.007   0.020
   0.750   3.000   0.117   0.144   0.362   0.014   0.006   0.024
   0.775   3.000   0.116   0.142   0.363   0.014   0.006   0.029
   0.800   4.000   0.114   0.141   0.364   0.015   0.006   0.035
   0.825   4.000   0.112   0.139   0.364   0.016   0.006   0.041
   0.850   4.000   0.109   0.138   0.363   0.017   0.006   0.049
   0.875   4.000   0.107   0.136   0.362   0.017   0.005   0.056
   0.900   4.000   0.104   0.135   0.361   0.018   0.005   0.064
   0.925   6.000   0.100   0.133   0.360   0.018   0.005   0.073
   0.950   6.000   0.097   0.132   0.358   0.018   0.005   0.081
   0.975   6.000   0.093   0.130   0.356   0.019   0.005   0.090
   1.000   6.000   0.090   0.128   0.354   0.019   0.005   0.099
