  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.106   0.103   0.207
   0.025  23.000   0.104   0.101   0.204
   0.050  22.000   0.101   0.100   0.201
   0.075  22.000   0.100   0.099   0.199
   0.100  21.000   0.100   0.099   0.199
   0.125  22.000   0.100   0.101   0.201
   0.150  23.000   0.100   0.102   0.203
   0.175  24.000   0.100   0.103   0.204
   0.200  25.000   0.099   0.103   0.204
   0.225  25.000   0.098   0.103   0.203
   0.250  25.000   0.096   0.102   0.201
   0.275  27.000   0.094   0.101   0.198
   0.300  27.000   0.092   0.099   0.194
   0.325  29.000   0.090   0.097   0.190
   0.350  28.000   0.088   0.095   0.186
   0.375  28.000   0.085   0.093   0.181
   0.400  27.000   0.083   0.090   0.177
   0.425  27.000   0.081   0.088   0.172
   0.450  27.000   0.079   0.086   0.168
   0.475  27.000   0.077   0.084   0.164
   0.500  27.000   0.075   0.082   0.159
   0.525  27.000   0.073   0.080   0.155
   0.550  26.000   0.071   0.078   0.152
   0.575  26.000   0.070   0.076   0.148
   0.600  26.000   0.068   0.074   0.145
   0.625  26.000   0.067   0.072   0.141
   0.650  26.000   0.066   0.071   0.138
   0.675  26.000   0.064   0.069   0.136
   0.700  27.000   0.063   0.068   0.133
   0.725  27.000   0.062   0.067   0.130
   0.750  27.000   0.061   0.065   0.128
   0.775  27.000   0.060   0.064   0.126
   0.800  27.000   0.059   0.063   0.124
   0.825  27.000   0.058   0.062   0.122
   0.850  27.000   0.057   0.061   0.120
   0.875  27.000   0.057   0.060   0.118
   0.900  27.000   0.056   0.059   0.117
   0.925  27.000   0.055   0.058   0.115
   0.950  27.000   0.055   0.058   0.114
   0.975  27.000   0.055   0.058   0.114
   1.000  27.000   0.055   0.058   0.114
