  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.096   0.150   0.288   0.002   0.028
   0.025   3.000   0.000   0.096   0.146   0.295   0.002   0.024
   0.050   3.000   0.000   0.096   0.143   0.303   0.002   0.021
   0.075   3.000   0.000   0.097   0.141   0.311   0.002   0.018
   0.100   3.000   0.000   0.099   0.139   0.320   0.002   0.015
   0.125   3.000   0.000   0.100   0.138   0.329   0.001   0.013
   0.150   3.000   0.000   0.103   0.137   0.338   0.001   0.010
   0.175   3.000   0.000   0.106   0.137   0.349   0.001   0.008
   0.200   3.000   0.000   0.109   0.138   0.359   0.001   0.007
   0.225   3.000   0.000   0.111   0.134   0.362   0.001   0.007
   0.250   3.000   0.000   0.111   0.126   0.353   0.001   0.009
   0.275   3.000   0.000   0.110   0.120   0.343   0.001   0.011
   0.300   3.000   0.000   0.109   0.115   0.336   0.001   0.014
   0.325   3.000   0.000   0.109   0.113   0.330   0.001   0.016
   0.350   3.000   0.000   0.108   0.111   0.325   0.001   0.019
   0.375   3.000   0.000   0.108   0.110   0.322   0.001   0.022
   0.400   3.000   0.000   0.108   0.109   0.319   0.001   0.025
   0.425   3.000   0.000   0.107   0.109   0.317   0.001   0.028
   0.450   3.000   0.000   0.107   0.109   0.316   0.001   0.032
   0.475   3.000   0.000   0.107   0.109   0.315   0.001   0.036
   0.500   3.000   0.000   0.106   0.109   0.315   0.001   0.040
   0.525   3.000   0.000   0.106   0.109   0.315   0.001   0.044
   0.550   4.000   0.000   0.105   0.109   0.315   0.001   0.049
   0.575   4.000   0.000   0.105   0.108   0.315   0.001   0.054
   0.600   5.000   0.000   0.104   0.107   0.316   0.001   0.059
   0.625   5.000   0.000   0.103   0.107   0.316   0.001   0.065
   0.650   5.000   0.000   0.103   0.106   0.316   0.001   0.070
   0.675   5.000   0.000   0.102   0.105   0.317   0.001   0.077
   0.700   5.000   0.000   0.101   0.104   0.317   0.001   0.083
   0.725   5.000   0.000   0.100   0.102   0.318   0.001   0.089
   0.750   5.000   0.000   0.099   0.101   0.318   0.001   0.096
   0.775   5.000   0.000   0.098   0.099   0.318   0.001   0.103
   0.800   5.000   0.000   0.097   0.097   0.318   0.001   0.110
   0.825   6.000   0.000   0.096   0.095   0.318   0.001   0.117
   0.850   7.000   0.000   0.094   0.094   0.318   0.001   0.125
   0.875   7.000   0.000   0.093   0.092   0.317   0.001   0.132
   0.900   7.000   0.000   0.092   0.090   0.317   0.001   0.140
   0.925   7.000   0.000   0.090   0.088   0.317   0.001   0.147
   0.950   7.000   0.000   0.089   0.086   0.316   0.001   0.155
   0.975   7.000   0.000   0.087   0.084   0.315   0.001   0.163
   1.000   7.000   0.000   0.086   0.082   0.315   0.001   0.170
