  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  18.000   0.095   0.097   0.192
   0.025  19.000   0.095   0.096   0.191
   0.050  19.000   0.095   0.096   0.192
   0.075  23.000   0.097   0.098   0.195
   0.100  23.000   0.099   0.101   0.200
   0.125  25.000   0.100   0.103   0.205
   0.150  26.000   0.101   0.105   0.208
   0.175  27.000   0.101   0.106   0.209
   0.200  27.000   0.100   0.107   0.209
   0.225  28.000   0.099   0.106   0.208
   0.250  27.000   0.097   0.105   0.205
   0.275  28.000   0.095   0.103   0.201
   0.300  28.000   0.093   0.101   0.197
   0.325  29.000   0.091   0.098   0.192
   0.350  29.000   0.088   0.096   0.187
   0.375  28.000   0.086   0.093   0.182
   0.400  28.000   0.083   0.091   0.177
   0.425  27.000   0.081   0.088   0.172
   0.450  27.000   0.079   0.086   0.167
   0.475  27.000   0.077   0.083   0.162
   0.500  28.000   0.075   0.081   0.158
   0.525  27.000   0.073   0.079   0.154
   0.550  27.000   0.071   0.076   0.150
   0.575  27.000   0.069   0.074   0.146
   0.600  26.000   0.067   0.073   0.142
   0.625  26.000   0.066   0.071   0.139
   0.650  27.000   0.065   0.069   0.136
   0.675  27.000   0.063   0.067   0.133
   0.700  27.000   0.062   0.066   0.130
   0.725  27.000   0.061   0.065   0.127
   0.750  27.000   0.060   0.063   0.125
   0.775  26.000   0.059   0.062   0.122
   0.800  26.000   0.058   0.061   0.120
   0.825  26.000   0.058   0.060   0.118
   0.850  26.000   0.057   0.059   0.117
   0.875  25.000   0.056   0.058   0.115
   0.900  25.000   0.056   0.057   0.113
   0.925  25.000   0.055   0.056   0.112
   0.950  25.000   0.054   0.055   0.110
   0.975  26.000   0.054   0.055   0.109
   1.000  26.000   0.053   0.054   0.108
