  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  11.000   0.000   0.019   0.000   0.000   0.114   0.009   0.285
   0.025  11.000   0.000   0.018   0.000   0.000   0.115   0.010   0.276
   0.050  11.000   0.000   0.016   0.000   0.000   0.115   0.011   0.270
   0.075  11.000   0.000   0.015   0.000   0.000   0.115   0.012   0.266
   0.100  11.000   0.000   0.014   0.000   0.000   0.115   0.013   0.265
   0.125  11.000   0.000   0.013   0.000   0.000   0.114   0.014   0.267
   0.150  11.000   0.000   0.013   0.000   0.000   0.114   0.014   0.269
   0.175  11.000   0.000   0.013   0.000   0.000   0.115   0.016   0.273
   0.200  11.000   0.000   0.013   0.000   0.000   0.115   0.017   0.278
   0.225  11.000   0.000   0.013   0.000   0.000   0.117   0.018   0.284
   0.250  11.000   0.000   0.014   0.000   0.000   0.118   0.019   0.291
   0.275  11.000   0.000   0.015   0.000   0.000   0.121   0.020   0.298
   0.300  11.000   0.000   0.016   0.000   0.000   0.123   0.022   0.305
   0.325  11.000   0.000   0.017   0.000   0.000   0.126   0.023   0.313
   0.350  11.000   0.000   0.018   0.000   0.000   0.129   0.025   0.320
   0.375  11.000   0.000   0.019   0.000   0.000   0.132   0.027   0.327
   0.400  10.000   0.000   0.021   0.000   0.000   0.135   0.028   0.334
   0.425  10.000   0.000   0.022   0.000   0.000   0.138   0.030   0.341
   0.450  10.000   0.000   0.023   0.000   0.000   0.142   0.032   0.347
   0.475  10.000   0.000   0.024   0.000   0.000   0.145   0.034   0.353
   0.500  10.000   0.000   0.025   0.000   0.000   0.147   0.036   0.359
   0.525  10.000   0.000   0.026   0.000   0.000   0.150   0.038   0.364
   0.550  10.000   0.000   0.027   0.000   0.000   0.153   0.039   0.368
   0.575   9.000   0.000   0.028   0.000   0.000   0.155   0.041   0.373
   0.600   9.000   0.000   0.028   0.000   0.000   0.157   0.043   0.376
   0.625   9.000   0.001   0.029   0.000   0.000   0.160   0.045   0.380
   0.650   9.000   0.001   0.030   0.000   0.000   0.162   0.047   0.383
   0.675   9.000   0.001   0.030   0.000   0.000   0.163   0.049   0.386
   0.700   9.000   0.001   0.031   0.000   0.000   0.165   0.051   0.388
   0.725   9.000   0.001   0.032   0.000   0.000   0.167   0.053   0.390
   0.750   9.000   0.001   0.032   0.000   0.000   0.168   0.055   0.392
   0.775   9.000   0.001   0.033   0.000   0.000   0.170   0.057   0.394
   0.800   9.000   0.001   0.033   0.000   0.000   0.171   0.058   0.395
   0.825   9.000   0.001   0.034   0.000   0.000   0.172   0.060   0.397
   0.850   9.000   0.001   0.034   0.000   0.000   0.173   0.062   0.398
   0.875   9.000   0.002   0.034   0.000   0.000   0.174   0.063   0.399
   0.900   9.000   0.002   0.035   0.000   0.000   0.175   0.065   0.400
   0.925   9.000   0.002   0.035   0.000   0.000   0.175   0.066   0.398
   0.950   9.000   0.002   0.035   0.000   0.000   0.175   0.068   0.396
   0.975   9.000   0.002   0.036   0.000   0.000   0.175   0.069   0.394
   1.000   9.000   0.002   0.036   0.000   0.000   0.176   0.070   0.392
