  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.000   0.082   0.008   0.000   0.263   0.012   0.108
   0.025   5.000   0.000   0.077   0.007   0.000   0.256   0.012   0.111
   0.050   5.000   0.000   0.073   0.007   0.000   0.249   0.011   0.115
   0.075   5.000   0.000   0.070   0.007   0.000   0.243   0.011   0.119
   0.100   5.000   0.000   0.068   0.006   0.000   0.238   0.011   0.123
   0.125   5.000   0.000   0.066   0.006   0.000   0.233   0.011   0.127
   0.150   6.000   0.000   0.065   0.007   0.000   0.230   0.011   0.132
   0.175   7.000   0.000   0.065   0.007   0.000   0.227   0.011   0.137
   0.200   8.000   0.000   0.064   0.007   0.000   0.225   0.012   0.143
   0.225   8.000   0.000   0.064   0.007   0.000   0.224   0.012   0.150
   0.250   8.000   0.000   0.065   0.007   0.000   0.223   0.012   0.157
   0.275   8.000   0.000   0.065   0.007   0.000   0.223   0.013   0.164
   0.300   8.000   0.000   0.066   0.007   0.000   0.224   0.013   0.171
   0.325   8.000   0.000   0.067   0.008   0.000   0.225   0.013   0.179
   0.350   9.000   0.000   0.068   0.008   0.000   0.226   0.014   0.187
   0.375   9.000   0.000   0.068   0.008   0.000   0.228   0.014   0.196
   0.400   9.000   0.000   0.069   0.008   0.000   0.230   0.014   0.204
   0.425   9.000   0.000   0.069   0.008   0.000   0.232   0.015   0.213
   0.450   9.000   0.000   0.070   0.008   0.000   0.234   0.015   0.221
   0.475   9.000   0.000   0.070   0.007   0.000   0.235   0.016   0.229
   0.500   9.000   0.000   0.070   0.007   0.000   0.237   0.016   0.238
   0.525   9.000   0.000   0.071   0.007   0.000   0.238   0.017   0.246
   0.550   9.000   0.000   0.071   0.007   0.000   0.240   0.017   0.254
   0.575   9.000   0.000   0.070   0.006   0.000   0.241   0.017   0.262
   0.600   9.000   0.000   0.070   0.006   0.000   0.242   0.018   0.269
   0.625   9.000   0.000   0.070   0.006   0.000   0.243   0.018   0.276
   0.650   9.000   0.000   0.070   0.006   0.000   0.244   0.019   0.283
   0.675   9.000   0.000   0.070   0.005   0.000   0.244   0.019   0.289
   0.700   9.000   0.000   0.069   0.005   0.000   0.245   0.020   0.295
   0.725   9.000   0.000   0.069   0.005   0.000   0.245   0.020   0.301
   0.750   9.000   0.000   0.069   0.004   0.000   0.246   0.021   0.307
   0.775   9.000   0.000   0.069   0.004   0.000   0.246   0.021   0.312
   0.800   9.000   0.000   0.068   0.004   0.000   0.246   0.022   0.316
   0.825   9.000   0.000   0.068   0.003   0.000   0.246   0.022   0.321
   0.850   9.000   0.000   0.068   0.003   0.000   0.246   0.023   0.325
   0.875   9.000   0.000   0.068   0.003   0.000   0.246   0.023   0.329
   0.900  10.000   0.000   0.067   0.003   0.000   0.246   0.024   0.333
   0.925  10.000   0.000   0.067   0.003   0.000   0.245   0.025   0.334
   0.950  10.000   0.000   0.067   0.002   0.000   0.243   0.025   0.334
   0.975  10.000   0.000   0.066   0.002   0.000   0.242   0.026   0.335
   1.000  10.000   0.000   0.066   0.002   0.000   0.241   0.027   0.336
