  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.067   0.212   0.001   0.263   0.014   0.003   0.032
   0.025   5.000   0.069   0.203   0.001   0.270   0.014   0.004   0.030
   0.050   4.000   0.070   0.195   0.001   0.277   0.013   0.004   0.028
   0.075   3.000   0.072   0.188   0.002   0.286   0.013   0.005   0.025
   0.100   3.000   0.075   0.181   0.002   0.295   0.012   0.005   0.022
   0.125   3.000   0.078   0.175   0.002   0.304   0.012   0.005   0.019
   0.150   3.000   0.081   0.168   0.003   0.310   0.012   0.006   0.016
   0.175   3.000   0.082   0.161   0.003   0.314   0.012   0.006   0.014
   0.200   3.000   0.082   0.154   0.003   0.315   0.012   0.006   0.012
   0.225   3.000   0.081   0.148   0.003   0.316   0.012   0.006   0.011
   0.250   3.000   0.081   0.143   0.004   0.317   0.012   0.006   0.011
   0.275   3.000   0.080   0.139   0.004   0.318   0.012   0.006   0.012
   0.300   3.000   0.079   0.136   0.004   0.319   0.012   0.006   0.014
   0.325   3.000   0.078   0.132   0.004   0.319   0.013   0.006   0.018
   0.350   3.000   0.077   0.130   0.004   0.320   0.013   0.006   0.022
   0.375   3.000   0.076   0.128   0.004   0.320   0.013   0.006   0.027
   0.400   4.000   0.075   0.126   0.004   0.320   0.013   0.006   0.033
   0.425   4.000   0.074   0.124   0.004   0.320   0.014   0.005   0.039
   0.450   4.000   0.073   0.123   0.003   0.320   0.014   0.005   0.046
   0.475   4.000   0.071   0.121   0.003   0.320   0.014   0.005   0.054
   0.500   4.000   0.069   0.120   0.003   0.320   0.014   0.005   0.062
   0.525   5.000   0.068   0.119   0.003   0.319   0.014   0.005   0.071
   0.550   5.000   0.066   0.118   0.003   0.319   0.015   0.005   0.080
   0.575   5.000   0.064   0.117   0.003   0.318   0.015   0.005   0.089
   0.600   5.000   0.062   0.115   0.003   0.317   0.015   0.005   0.098
   0.625   5.000   0.059   0.114   0.002   0.316   0.015   0.005   0.108
   0.650   5.000   0.057   0.113   0.002   0.315   0.015   0.005   0.117
   0.675   6.000   0.055   0.112   0.002   0.314   0.015   0.005   0.127
   0.700   6.000   0.053   0.111   0.002   0.312   0.016   0.005   0.137
   0.725   7.000   0.050   0.110   0.002   0.311   0.016   0.004   0.146
   0.750   8.000   0.048   0.108   0.001   0.309   0.016   0.004   0.156
   0.775   8.000   0.046   0.107   0.001   0.308   0.016   0.004   0.165
   0.800   8.000   0.044   0.106   0.001   0.306   0.016   0.004   0.175
   0.825   9.000   0.042   0.105   0.001   0.304   0.016   0.004   0.184
   0.850   9.000   0.040   0.103   0.001   0.302   0.016   0.004   0.193
   0.875   9.000   0.038   0.102   0.001   0.301   0.016   0.004   0.202
   0.900   9.000   0.036   0.101   0.001   0.299   0.016   0.004   0.211
   0.925   9.000   0.034   0.100   0.001   0.297   0.016   0.004   0.219
   0.950   9.000   0.032   0.099   0.001   0.295   0.016   0.004   0.227
   0.975   9.000   0.031   0.097   0.001   0.293   0.016   0.004   0.236
   1.000   9.000   0.029   0.096   0.000   0.291   0.016   0.004   0.243
