  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.123   0.116   0.235
   0.025  26.000   0.123   0.116   0.236
   0.050  25.000   0.123   0.115   0.234
   0.075  25.000   0.121   0.113   0.231
   0.100  23.000   0.117   0.111   0.226
   0.125  20.000   0.113   0.109   0.220
   0.150  20.000   0.109   0.106   0.214
   0.175  20.000   0.104   0.104   0.208
   0.200  20.000   0.100   0.101   0.202
   0.225  19.000   0.097   0.099   0.197
   0.250  18.000   0.094   0.097   0.192
   0.275  18.000   0.090   0.095   0.187
   0.300  18.000   0.088   0.092   0.182
   0.325  20.000   0.085   0.090   0.178
   0.350  19.000   0.083   0.088   0.174
   0.375  19.000   0.081   0.087   0.170
   0.400  18.000   0.080   0.085   0.167
   0.425  18.000   0.078   0.084   0.164
   0.450  18.000   0.077   0.082   0.162
   0.475  18.000   0.076   0.081   0.160
   0.500  19.000   0.075   0.080   0.158
   0.525  18.000   0.075   0.079   0.156
   0.550  18.000   0.074   0.078   0.154
   0.575  18.000   0.073   0.078   0.153
   0.600  17.000   0.073   0.077   0.151
   0.625  15.000   0.072   0.076   0.150
   0.650  16.000   0.072   0.075   0.149
   0.675  17.000   0.071   0.075   0.147
   0.700  18.000   0.071   0.074   0.147
   0.725  18.000   0.070   0.074   0.146
   0.750  19.000   0.070   0.074   0.146
   0.775  19.000   0.070   0.074   0.146
   0.800  19.000   0.070   0.074   0.146
   0.825  19.000   0.071   0.074   0.147
   0.850  21.000   0.071   0.075   0.147
   0.875  21.000   0.072   0.075   0.148
   0.900  22.000   0.073   0.075   0.149
   0.925  22.000   0.073   0.075   0.149
   0.950  22.000   0.073   0.075   0.150
   0.975  22.000   0.074   0.076   0.150
   1.000  22.000   0.074   0.076   0.151
