  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.108   0.109   0.218
   0.025  20.000   0.111   0.115   0.227
   0.050  20.000   0.114   0.120   0.236
   0.075  21.000   0.117   0.124   0.243
   0.100  21.000   0.119   0.127   0.249
   0.125  21.000   0.120   0.129   0.253
   0.150  23.000   0.121   0.130   0.255
   0.175  22.000   0.122   0.131   0.256
   0.200  22.000   0.122   0.131   0.257
   0.225  22.000   0.121   0.131   0.256
   0.250  23.000   0.120   0.130   0.255
   0.275  23.000   0.119   0.129   0.252
   0.300  23.000   0.118   0.128   0.250
   0.325  23.000   0.116   0.126   0.246
   0.350  23.000   0.115   0.124   0.243
   0.375  22.000   0.113   0.122   0.239
   0.400  22.000   0.111   0.120   0.235
   0.425  21.000   0.109   0.118   0.230
   0.450  21.000   0.107   0.115   0.226
   0.475  21.000   0.105   0.113   0.221
   0.500  20.000   0.103   0.111   0.217
   0.525  20.000   0.101   0.109   0.213
   0.550  20.000   0.099   0.107   0.208
   0.575  20.000   0.097   0.104   0.204
   0.600  20.000   0.095   0.102   0.201
   0.625  20.000   0.093   0.101   0.197
   0.650  20.000   0.092   0.099   0.194
   0.675  20.000   0.090   0.097   0.190
   0.700  20.000   0.089   0.095   0.187
   0.725  20.000   0.087   0.094   0.184
   0.750  20.000   0.086   0.093   0.181
   0.775  20.000   0.085   0.091   0.179
   0.800  20.000   0.084   0.090   0.176
   0.825  20.000   0.083   0.089   0.174
   0.850  20.000   0.082   0.088   0.172
   0.875  20.000   0.081   0.086   0.170
   0.900  20.000   0.080   0.085   0.168
   0.925  20.000   0.079   0.085   0.166
   0.950  20.000   0.078   0.084   0.164
   0.975  20.000   0.078   0.083   0.163
   1.000  20.000   0.078   0.083   0.163
