          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.51121E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19377E+02  0.12624E+02 -0.32002E+02  0.48498E+01 -0.81887E+01 -0.10357E+01      982.00
  0.23475E-01  0.51060E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.19087E+02  0.12899E+02 -0.31986E+02  0.40413E+01 -0.85336E+01 -0.17361E+01      982.00
  0.46966E-01  0.51062E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.18656E+02  0.13367E+02 -0.32024E+02  0.31042E+01 -0.87944E+01 -0.24522E+01      982.00
  0.70484E-01  0.51083E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.18044E+02  0.14046E+02 -0.32090E+02  0.19960E+01 -0.89087E+01 -0.31875E+01      982.00
  0.94041E-01  0.51129E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17314E+02  0.14848E+02 -0.32163E+02  0.82837E+00 -0.88490E+01 -0.38803E+01      982.00
  0.11763E+00  0.51257E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16619E+02  0.15629E+02 -0.32248E+02 -0.19939E+00 -0.86914E+01 -0.44700E+01      982.00
  0.14122E+00  0.51473E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16051E+02  0.16307E+02 -0.32357E+02 -0.99561E+00 -0.85105E+01 -0.49464E+01      982.00
  0.16480E+00  0.51749E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15625E+02  0.16867E+02 -0.32492E+02 -0.15805E+01 -0.83385E+01 -0.53318E+01      982.00
  0.18834E+00  0.52063E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15314E+02  0.17336E+02 -0.32650E+02 -0.20161E+01 -0.81811E+01 -0.56565E+01      982.00
  0.21186E+00  0.52406E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15089E+02  0.17739E+02 -0.32828E+02 -0.23542E+01 -0.80362E+01 -0.59429E+01      982.00
  0.23535E+00  0.52776E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14928E+02  0.18098E+02 -0.33027E+02 -0.26298E+01 -0.79007E+01 -0.62053E+01      982.00
  0.25882E+00  0.53169E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14818E+02  0.18425E+02 -0.33243E+02 -0.28629E+01 -0.77733E+01 -0.64518E+01      982.00
  0.28226E+00  0.53586E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14747E+02  0.18730E+02 -0.33477E+02 -0.30686E+01 -0.76512E+01 -0.66880E+01      982.00
  0.30569E+00  0.54025E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14704E+02  0.19022E+02 -0.33726E+02 -0.32568E+01 -0.75316E+01 -0.69173E+01      982.00
  0.32910E+00  0.54483E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14696E+02  0.19293E+02 -0.33989E+02 -0.34264E+01 -0.74193E+01 -0.71394E+01      982.00
  0.35249E+00  0.54958E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14711E+02  0.19554E+02 -0.34265E+02 -0.35858E+01 -0.73092E+01 -0.73564E+01      982.00
  0.37587E+00  0.55447E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14752E+02  0.19799E+02 -0.34551E+02 -0.37349E+01 -0.72028E+01 -0.75676E+01      982.00
  0.39924E+00  0.55945E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14818E+02  0.20027E+02 -0.34846E+02 -0.38748E+01 -0.71002E+01 -0.77721E+01      982.00
  0.42260E+00  0.56450E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14910E+02  0.20238E+02 -0.35148E+02 -0.40063E+01 -0.70014E+01 -0.79693E+01      982.00
  0.44595E+00  0.56957E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15027E+02  0.20428E+02 -0.35455E+02 -0.41298E+01 -0.69062E+01 -0.81581E+01      982.00
  0.46929E+00  0.57465E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15169E+02  0.20597E+02 -0.35766E+02 -0.42457E+01 -0.68140E+01 -0.83375E+01      982.00
  0.49263E+00  0.57970E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15336E+02  0.20744E+02 -0.36080E+02 -0.43545E+01 -0.67243E+01 -0.85065E+01      982.00
  0.51597E+00  0.58466E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15529E+02  0.20864E+02 -0.36393E+02 -0.44549E+01 -0.66398E+01 -0.86631E+01      982.00
  0.53931E+00  0.58954E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15739E+02  0.20966E+02 -0.36705E+02 -0.45510E+01 -0.65542E+01 -0.88084E+01      982.00
  0.56266E+00  0.59430E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15968E+02  0.21046E+02 -0.37014E+02 -0.46421E+01 -0.64697E+01 -0.89409E+01      982.00
  0.58602E+00  0.59893E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16218E+02  0.21101E+02 -0.37319E+02 -0.47263E+01 -0.63891E+01 -0.90592E+01      982.00
  0.60938E+00  0.60340E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16477E+02  0.21140E+02 -0.37617E+02 -0.48096E+01 -0.63064E+01 -0.91654E+01      982.00
  0.63276E+00  0.60773E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16754E+02  0.21157E+02 -0.37911E+02 -0.48849E+01 -0.62258E+01 -0.92567E+01      982.00
  0.65615E+00  0.61189E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17041E+02  0.21157E+02 -0.38199E+02 -0.49562E+01 -0.61450E+01 -0.93342E+01      982.00
  0.67956E+00  0.61589E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17336E+02  0.21142E+02 -0.38478E+02 -0.50237E+01 -0.60635E+01 -0.93984E+01      982.00
  0.70299E+00  0.61971E+02    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17638E+02  0.21113E+02 -0.38750E+02 -0.50876E+01 -0.59814E+01 -0.94494E+01      982.00
  0.72644E+00  0.62341E+02    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17944E+02  0.21073E+02 -0.39018E+02 -0.51445E+01 -0.58973E+01 -0.94872E+01      982.00
  0.74991E+00  0.62689E+02    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18252E+02  0.21019E+02 -0.39272E+02 -0.52019E+01 -0.58140E+01 -0.95131E+01      982.00
  0.77340E+00  0.63020E+02    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18561E+02  0.20956E+02 -0.39517E+02 -0.52561E+01 -0.57303E+01 -0.95271E+01      982.00
  0.79692E+00  0.63334E+02    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18870E+02  0.20883E+02 -0.39752E+02 -0.53072E+01 -0.56463E+01 -0.95300E+01      982.00
  0.82045E+00  0.63629E+02    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19183E+02  0.20795E+02 -0.39978E+02 -0.53531E+01 -0.55651E+01 -0.95180E+01      982.00
  0.84402E+00  0.63911E+02    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19488E+02  0.20707E+02 -0.40195E+02 -0.53978E+01 -0.54813E+01 -0.94999E+01      982.00
  0.86760E+00  0.64178E+02    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19790E+02  0.20613E+02 -0.40403E+02 -0.54401E+01 -0.53976E+01 -0.94725E+01      982.00
  0.89121E+00  0.64430E+02    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20087E+02  0.20515E+02 -0.40602E+02 -0.54798E+01 -0.53142E+01 -0.94365E+01      982.00
  0.91484E+00  0.64668E+02    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20380E+02  0.20412E+02 -0.40792E+02 -0.55171E+01 -0.52314E+01 -0.93924E+01      982.00
  0.93849E+00  0.64893E+02    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.20667E+02  0.20306E+02 -0.40973E+02 -0.55521E+01 -0.51493E+01 -0.93409E+01      982.00
