  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.137   0.133   0.268
   0.025  27.000   0.140   0.135   0.272
   0.050  28.000   0.142   0.136   0.275
   0.075  28.000   0.143   0.136   0.276
   0.100  29.000   0.143   0.136   0.276
   0.125  28.000   0.142   0.134   0.273
   0.150  27.000   0.140   0.132   0.268
   0.175  27.000   0.136   0.129   0.262
   0.200  27.000   0.132   0.126   0.255
   0.225  26.000   0.128   0.122   0.248
   0.250  26.000   0.123   0.119   0.240
   0.275  25.000   0.118   0.115   0.232
   0.300  22.000   0.114   0.111   0.224
   0.325  21.000   0.109   0.108   0.217
   0.350  21.000   0.105   0.105   0.210
   0.375  21.000   0.101   0.102   0.204
   0.400  20.000   0.098   0.100   0.198
   0.425  19.000   0.095   0.097   0.193
   0.450  19.000   0.092   0.095   0.188
   0.475  19.000   0.089   0.092   0.183
   0.500  19.000   0.087   0.090   0.179
   0.525  19.000   0.084   0.089   0.175
   0.550  19.000   0.082   0.087   0.171
   0.575  19.000   0.081   0.085   0.168
   0.600  18.000   0.079   0.084   0.165
   0.625  16.000   0.078   0.083   0.162
   0.650  14.000   0.077   0.082   0.160
   0.675  16.000   0.076   0.081   0.159
   0.700  17.000   0.075   0.080   0.158
   0.725  18.000   0.075   0.080   0.157
   0.750  18.000   0.075   0.080   0.156
   0.775  18.000   0.074   0.080   0.156
   0.800  18.000   0.074   0.079   0.156
   0.825  19.000   0.074   0.079   0.155
   0.850  20.000   0.073   0.079   0.155
   0.875  20.000   0.073   0.079   0.154
   0.900  21.000   0.073   0.078   0.153
   0.925  22.000   0.073   0.079   0.155
   0.950  22.000   0.074   0.079   0.156
   0.975  22.000   0.074   0.080   0.157
   1.000  22.000   0.074   0.080   0.157
