  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.011   0.380   0.000   0.024   0.001   0.169
   0.025   5.000   0.007   0.385   0.000   0.020   0.001   0.180
   0.050   4.000   0.004   0.387   0.000   0.016   0.001   0.188
   0.075   4.000   0.003   0.386   0.000   0.013   0.001   0.195
   0.100   4.000   0.001   0.385   0.001   0.011   0.000   0.202
   0.125   5.000   0.001   0.382   0.001   0.010   0.000   0.209
   0.150   5.000   0.000   0.379   0.002   0.008   0.000   0.217
   0.175   5.000   0.000   0.375   0.004   0.007   0.000   0.224
   0.200   6.000   0.000   0.370   0.006   0.006   0.000   0.232
   0.225   6.000   0.000   0.365   0.008   0.005   0.000   0.239
   0.250   7.000   0.000   0.360   0.011   0.004   0.000   0.247
   0.275   7.000   0.000   0.354   0.015   0.004   0.000   0.255
   0.300   8.000   0.000   0.348   0.019   0.003   0.000   0.262
   0.325   8.000   0.000   0.342   0.023   0.003   0.000   0.269
   0.350   8.000   0.000   0.336   0.028   0.002   0.000   0.277
   0.375   8.000   0.000   0.330   0.033   0.002   0.000   0.284
   0.400   8.000   0.000   0.324   0.038   0.002   0.000   0.290
   0.425   8.000   0.000   0.319   0.043   0.001   0.000   0.297
   0.450   8.000   0.000   0.314   0.048   0.001   0.000   0.303
   0.475   8.000   0.000   0.309   0.053   0.001   0.000   0.309
   0.500   8.000   0.000   0.304   0.059   0.001   0.000   0.315
   0.525   8.000   0.000   0.300   0.064   0.001   0.000   0.321
   0.550   8.000   0.000   0.296   0.070   0.001   0.000   0.326
   0.575   8.000   0.000   0.292   0.075   0.000   0.000   0.331
   0.600   8.000   0.000   0.288   0.081   0.000   0.000   0.335
   0.625   8.000   0.000   0.285   0.086   0.000   0.000   0.339
   0.650   8.000   0.000   0.281   0.091   0.000   0.000   0.343
   0.675   9.000   0.000   0.278   0.096   0.000   0.000   0.347
   0.700   9.000   0.000   0.275   0.101   0.000   0.000   0.351
   0.725   9.000   0.000   0.272   0.106   0.000   0.000   0.354
   0.750   9.000   0.000   0.269   0.111   0.000   0.000   0.357
   0.775   9.000   0.000   0.266   0.115   0.000   0.000   0.360
   0.800   9.000   0.000   0.263   0.120   0.000   0.000   0.362
   0.825   9.000   0.000   0.261   0.124   0.000   0.000   0.365
   0.850   9.000   0.000   0.258   0.128   0.000   0.000   0.367
   0.875   9.000   0.000   0.256   0.132   0.000   0.000   0.369
   0.900   9.000   0.000   0.254   0.135   0.000   0.000   0.371
   0.925   9.000   0.000   0.252   0.139   0.000   0.000   0.373
   0.950   9.000   0.000   0.250   0.142   0.000   0.000   0.375
   0.975   9.000   0.000   0.248   0.145   0.000   0.000   0.376
   1.000   9.000   0.000   0.246   0.148   0.000   0.000   0.378
