  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.133   0.134   0.267
   0.025  20.000   0.133   0.134   0.268
   0.050  19.000   0.132   0.136   0.269
   0.075  21.000   0.132   0.138   0.273
   0.100  20.000   0.132   0.140   0.276
   0.125  21.000   0.132   0.142   0.278
   0.150  21.000   0.132   0.143   0.280
   0.175  21.000   0.132   0.143   0.279
   0.200  22.000   0.131   0.142   0.277
   0.225  22.000   0.129   0.140   0.274
   0.250  22.000   0.127   0.138   0.270
   0.275  22.000   0.125   0.136   0.265
   0.300  22.000   0.122   0.133   0.260
   0.325  23.000   0.120   0.130   0.254
   0.350  23.000   0.117   0.126   0.247
   0.375  23.000   0.114   0.123   0.241
   0.400  23.000   0.111   0.120   0.234
   0.425  22.000   0.108   0.116   0.228
   0.450  21.000   0.105   0.113   0.221
   0.475  21.000   0.102   0.110   0.215
   0.500  21.000   0.100   0.107   0.209
   0.525  21.000   0.097   0.104   0.204
   0.550  21.000   0.095   0.101   0.199
   0.575  21.000   0.092   0.099   0.194
   0.600  21.000   0.090   0.096   0.189
   0.625  21.000   0.088   0.094   0.184
   0.650  21.000   0.086   0.092   0.180
   0.675  21.000   0.084   0.089   0.176
   0.700  21.000   0.082   0.088   0.172
   0.725  21.000   0.081   0.086   0.168
   0.750  21.000   0.079   0.084   0.165
   0.775  21.000   0.077   0.082   0.162
   0.800  21.000   0.076   0.081   0.158
   0.825  21.000   0.074   0.079   0.155
   0.850  21.000   0.073   0.078   0.152
   0.875  21.000   0.071   0.076   0.150
   0.900  23.000   0.070   0.075   0.147
   0.925  23.000   0.068   0.074   0.145
   0.950  23.000   0.067   0.073   0.142
   0.975  22.000   0.067   0.072   0.141
   1.000  22.000   0.066   0.072   0.140
