  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.069   0.127   0.003   0.206   0.077   0.023
   0.025   5.000   0.066   0.125   0.003   0.205   0.078   0.021
   0.050   4.000   0.063   0.123   0.002   0.203   0.080   0.020
   0.075   4.000   0.060   0.123   0.002   0.202   0.082   0.020
   0.100   4.000   0.057   0.123   0.002   0.202   0.085   0.019
   0.125   4.000   0.055   0.124   0.002   0.201   0.089   0.020
   0.150   4.000   0.053   0.127   0.001   0.201   0.093   0.020
   0.175   4.000   0.051   0.130   0.001   0.202   0.098   0.022
   0.200   4.000   0.048   0.134   0.001   0.203   0.103   0.024
   0.225   4.000   0.045   0.139   0.001   0.203   0.107   0.026
   0.250   4.000   0.041   0.143   0.001   0.204   0.111   0.029
   0.275   5.000   0.037   0.147   0.000   0.205   0.113   0.031
   0.300   6.000   0.033   0.150   0.000   0.206   0.114   0.034
   0.325   6.000   0.030   0.153   0.000   0.208   0.114   0.038
   0.350   6.000   0.027   0.155   0.000   0.210   0.113   0.041
   0.375   7.000   0.025   0.158   0.000   0.214   0.112   0.045
   0.400   7.000   0.023   0.160   0.000   0.218   0.111   0.049
   0.425   7.000   0.021   0.162   0.000   0.222   0.110   0.053
   0.450   7.000   0.019   0.164   0.000   0.226   0.109   0.057
   0.475   7.000   0.018   0.166   0.000   0.231   0.107   0.062
   0.500   7.000   0.016   0.168   0.000   0.236   0.105   0.067
   0.525   7.000   0.014   0.169   0.000   0.241   0.104   0.072
   0.550   7.000   0.012   0.170   0.000   0.245   0.102   0.077
   0.575   6.000   0.011   0.170   0.000   0.250   0.100   0.083
   0.600   6.000   0.009   0.170   0.000   0.254   0.097   0.088
   0.625   6.000   0.008   0.170   0.000   0.258   0.095   0.094
   0.650   6.000   0.006   0.170   0.000   0.262   0.093   0.100
   0.675   6.000   0.005   0.169   0.000   0.265   0.091   0.105
   0.700   6.000   0.004   0.167   0.000   0.268   0.088   0.111
   0.725   6.000   0.003   0.166   0.000   0.271   0.086   0.117
   0.750   6.000   0.003   0.164   0.000   0.274   0.084   0.123
   0.775   6.000   0.002   0.162   0.000   0.276   0.082   0.129
   0.800   6.000   0.002   0.160   0.000   0.278   0.079   0.136
   0.825   6.000   0.001   0.157   0.000   0.279   0.077   0.142
   0.850   7.000   0.001   0.155   0.000   0.281   0.075   0.148
   0.875   7.000   0.001   0.152   0.000   0.282   0.073   0.155
   0.900   7.000   0.001   0.149   0.000   0.283   0.070   0.161
   0.925   7.000   0.001   0.146   0.000   0.284   0.068   0.167
   0.950   7.000   0.000   0.144   0.000   0.284   0.066   0.174
   0.975   8.000   0.000   0.141   0.000   0.284   0.064   0.180
   1.000   8.000   0.000   0.138   0.000   0.283   0.063   0.185
