  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  18.000   0.105   0.111   0.218
   0.025  13.000   0.107   0.112   0.221
   0.050  18.000   0.110   0.115   0.228
   0.075  19.000   0.114   0.119   0.235
   0.100  20.000   0.117   0.122   0.242
   0.125  21.000   0.119   0.125   0.246
   0.150  21.000   0.119   0.126   0.249
   0.175  21.000   0.120   0.127   0.250
   0.200  22.000   0.119   0.127   0.249
   0.225  22.000   0.118   0.127   0.248
   0.250  23.000   0.117   0.126   0.246
   0.275  23.000   0.115   0.124   0.243
   0.300  23.000   0.114   0.123   0.240
   0.325  23.000   0.112   0.121   0.236
   0.350  23.000   0.110   0.119   0.232
   0.375  23.000   0.108   0.116   0.228
   0.400  23.000   0.105   0.114   0.223
   0.425  23.000   0.103   0.112   0.219
   0.450  23.000   0.101   0.109   0.214
   0.475  21.000   0.099   0.107   0.209
   0.500  21.000   0.097   0.105   0.205
   0.525  21.000   0.095   0.102   0.200
   0.550  20.000   0.093   0.100   0.196
   0.575  20.000   0.091   0.098   0.192
   0.600  20.000   0.089   0.096   0.188
   0.625  20.000   0.087   0.094   0.184
   0.650  20.000   0.086   0.092   0.181
   0.675  20.000   0.084   0.091   0.177
   0.700  20.000   0.083   0.089   0.174
   0.725  20.000   0.081   0.087   0.171
   0.750  20.000   0.080   0.086   0.168
   0.775  20.000   0.078   0.084   0.165
   0.800  22.000   0.077   0.083   0.162
   0.825  22.000   0.076   0.081   0.159
   0.850  23.000   0.074   0.080   0.157
   0.875  23.000   0.073   0.079   0.154
   0.900  22.000   0.073   0.078   0.152
   0.925  21.000   0.072   0.077   0.150
   0.950  22.000   0.071   0.076   0.149
   0.975  22.000   0.071   0.075   0.147
   1.000  22.000   0.070   0.074   0.146
