  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.046   0.266   0.000   0.119   0.002   0.004   0.129
   0.025   6.000   0.050   0.255   0.000   0.119   0.002   0.004   0.129
   0.050   6.000   0.054   0.244   0.000   0.117   0.002   0.004   0.126
   0.075   6.000   0.056   0.233   0.001   0.115   0.002   0.004   0.122
   0.100   6.000   0.058   0.222   0.001   0.115   0.002   0.004   0.118
   0.125   6.000   0.060   0.214   0.001   0.116   0.002   0.005   0.114
   0.150   6.000   0.061   0.207   0.001   0.119   0.001   0.005   0.112
   0.175   6.000   0.063   0.201   0.001   0.123   0.001   0.005   0.110
   0.200   6.000   0.065   0.196   0.001   0.127   0.001   0.006   0.108
   0.225   6.000   0.067   0.192   0.001   0.133   0.001   0.007   0.107
   0.250   6.000   0.069   0.188   0.002   0.138   0.001   0.007   0.106
   0.275   6.000   0.071   0.185   0.002   0.144   0.001   0.008   0.106
   0.300   6.000   0.073   0.183   0.002   0.151   0.001   0.008   0.105
   0.325   6.000   0.076   0.181   0.002   0.158   0.001   0.009   0.104
   0.350   7.000   0.079   0.179   0.002   0.166   0.001   0.009   0.103
   0.375   7.000   0.081   0.177   0.003   0.174   0.001   0.010   0.102
   0.400   7.000   0.084   0.176   0.003   0.182   0.001   0.010   0.100
   0.425   7.000   0.087   0.175   0.003   0.191   0.001   0.010   0.098
   0.450   7.000   0.090   0.174   0.004   0.200   0.002   0.011   0.096
   0.475   7.000   0.093   0.173   0.004   0.210   0.002   0.011   0.093
   0.500   6.000   0.096   0.172   0.004   0.220   0.002   0.011   0.089
   0.525   6.000   0.098   0.171   0.005   0.230   0.002   0.011   0.085
   0.550   6.000   0.101   0.171   0.005   0.241   0.002   0.011   0.080
   0.575   6.000   0.104   0.170   0.005   0.251   0.003   0.011   0.075
   0.600   6.000   0.107   0.169   0.006   0.262   0.003   0.011   0.069
   0.625   6.000   0.109   0.168   0.006   0.273   0.004   0.011   0.063
   0.650   5.000   0.112   0.167   0.006   0.285   0.004   0.011   0.056
   0.675   4.000   0.115   0.166   0.007   0.296   0.005   0.010   0.049
   0.700   4.000   0.117   0.166   0.007   0.306   0.005   0.010   0.043
   0.725   4.000   0.120   0.165   0.008   0.316   0.006   0.010   0.036
   0.750   3.000   0.123   0.164   0.008   0.326   0.007   0.010   0.030
   0.775   3.000   0.125   0.163   0.009   0.335   0.008   0.009   0.025
   0.800   3.000   0.128   0.161   0.009   0.342   0.009   0.009   0.020
   0.825   3.000   0.130   0.160   0.009   0.349   0.009   0.009   0.017
   0.850   3.000   0.131   0.159   0.010   0.355   0.010   0.008   0.015
   0.875   3.000   0.133   0.158   0.010   0.359   0.011   0.008   0.014
   0.900   3.000   0.133   0.156   0.010   0.363   0.012   0.007   0.015
   0.925   3.000   0.133   0.155   0.011   0.366   0.013   0.007   0.017
   0.950   3.000   0.133   0.153   0.011   0.368   0.014   0.007   0.020
   0.975   3.000   0.132   0.151   0.010   0.369   0.015   0.007   0.024
   1.000   3.000   0.130   0.150   0.010   0.369   0.015   0.006   0.029
