  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  10.000   0.000   0.004   0.017   0.096   0.000   0.310
   0.025  10.000   0.000   0.003   0.017   0.098   0.000   0.303
   0.050  10.000   0.000   0.002   0.018   0.100   0.000   0.295
   0.075  10.000   0.000   0.002   0.019   0.101   0.000   0.289
   0.100  10.000   0.000   0.001   0.020   0.101   0.000   0.286
   0.125  10.000   0.000   0.001   0.021   0.101   0.000   0.286
   0.150  10.000   0.000   0.001   0.023   0.102   0.000   0.288
   0.175  10.000   0.000   0.001   0.024   0.102   0.000   0.292
   0.200  10.000   0.000   0.001   0.026   0.103   0.000   0.297
   0.225  10.000   0.000   0.000   0.027   0.104   0.000   0.303
   0.250  10.000   0.000   0.000   0.029   0.106   0.000   0.310
   0.275  10.000   0.000   0.000   0.031   0.108   0.000   0.317
   0.300  10.000   0.000   0.000   0.033   0.111   0.000   0.325
   0.325  10.000   0.000   0.000   0.035   0.113   0.000   0.333
   0.350  10.000   0.000   0.000   0.037   0.116   0.000   0.341
   0.375  10.000   0.000   0.000   0.040   0.119   0.000   0.348
   0.400  10.000   0.000   0.000   0.042   0.122   0.000   0.356
   0.425  10.000   0.000   0.000   0.044   0.125   0.000   0.363
   0.450  11.000   0.000   0.000   0.047   0.129   0.000   0.369
   0.475  11.000   0.000   0.000   0.049   0.131   0.000   0.375
   0.500  11.000   0.000   0.000   0.052   0.134   0.000   0.381
   0.525  11.000   0.000   0.000   0.054   0.137   0.000   0.386
   0.550  11.000   0.000   0.000   0.057   0.140   0.000   0.391
   0.575  11.000   0.000   0.000   0.059   0.142   0.000   0.396
   0.600  11.000   0.000   0.000   0.062   0.145   0.000   0.399
   0.625  11.000   0.000   0.000   0.064   0.147   0.000   0.403
   0.650  11.000   0.000   0.000   0.067   0.149   0.000   0.406
   0.675  11.000   0.000   0.000   0.069   0.151   0.000   0.409
   0.700  11.000   0.000   0.000   0.071   0.153   0.000   0.412
   0.725  11.000   0.001   0.000   0.074   0.154   0.000   0.414
   0.750  11.000   0.001   0.000   0.076   0.156   0.000   0.416
   0.775  11.000   0.001   0.000   0.078   0.158   0.000   0.417
   0.800  11.000   0.001   0.000   0.081   0.159   0.000   0.419
   0.825  11.000   0.001   0.000   0.083   0.160   0.000   0.420
   0.850  11.000   0.001   0.000   0.085   0.161   0.000   0.421
   0.875  11.000   0.001   0.000   0.087   0.163   0.000   0.422
   0.900  11.000   0.001   0.000   0.089   0.164   0.000   0.423
   0.925  11.000   0.001   0.000   0.091   0.165   0.000   0.423
   0.950  11.000   0.001   0.000   0.092   0.165   0.000   0.422
   0.975  11.000   0.001   0.000   0.094   0.165   0.000   0.420
   1.000  11.000   0.001   0.000   0.095   0.165   0.000   0.418
