  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.166   0.180   0.000   0.060   0.001   0.129
   0.025   6.000   0.000   0.169   0.176   0.000   0.055   0.001   0.135
   0.050   7.000   0.000   0.172   0.171   0.000   0.050   0.001   0.142
   0.075   8.000   0.000   0.174   0.166   0.000   0.046   0.001   0.149
   0.100   8.000   0.000   0.176   0.162   0.000   0.042   0.001   0.157
   0.125   8.000   0.000   0.177   0.159   0.000   0.039   0.000   0.165
   0.150   8.000   0.000   0.178   0.157   0.000   0.036   0.000   0.174
   0.175   8.000   0.000   0.179   0.155   0.000   0.034   0.000   0.185
   0.200   8.000   0.000   0.180   0.154   0.000   0.032   0.000   0.196
   0.225   8.000   0.000   0.181   0.154   0.000   0.030   0.000   0.207
   0.250   8.000   0.000   0.183   0.154   0.000   0.027   0.000   0.218
   0.275   8.000   0.000   0.185   0.155   0.000   0.025   0.000   0.230
   0.300   8.000   0.000   0.187   0.156   0.000   0.023   0.000   0.241
   0.325   8.000   0.000   0.189   0.157   0.000   0.021   0.000   0.252
   0.350   8.000   0.000   0.191   0.158   0.000   0.018   0.000   0.263
   0.375   8.000   0.000   0.193   0.160   0.000   0.016   0.000   0.273
   0.400   8.000   0.000   0.195   0.162   0.000   0.014   0.000   0.282
   0.425   8.000   0.000   0.197   0.163   0.000   0.011   0.000   0.291
   0.450   7.000   0.000   0.199   0.164   0.000   0.009   0.000   0.299
   0.475   7.000   0.000   0.201   0.166   0.000   0.008   0.000   0.307
   0.500   8.000   0.000   0.202   0.167   0.000   0.006   0.000   0.314
   0.525   8.000   0.000   0.204   0.168   0.000   0.005   0.000   0.320
   0.550   8.000   0.000   0.206   0.169   0.000   0.004   0.000   0.326
   0.575   8.000   0.000   0.207   0.170   0.000   0.003   0.000   0.332
   0.600   9.000   0.000   0.208   0.171   0.000   0.002   0.000   0.336
   0.625   9.000   0.000   0.209   0.172   0.000   0.001   0.000   0.341
   0.650   9.000   0.000   0.211   0.173   0.000   0.001   0.000   0.345
   0.675   9.000   0.000   0.212   0.174   0.000   0.001   0.000   0.348
   0.700   9.000   0.000   0.212   0.174   0.000   0.000   0.000   0.352
   0.725   9.000   0.000   0.213   0.175   0.000   0.000   0.000   0.355
   0.750   9.000   0.000   0.214   0.176   0.000   0.000   0.000   0.358
   0.775   9.000   0.000   0.215   0.176   0.000   0.000   0.000   0.361
   0.800   9.000   0.000   0.215   0.177   0.000   0.000   0.000   0.363
   0.825   9.000   0.000   0.216   0.178   0.000   0.000   0.000   0.366
   0.850   9.000   0.000   0.216   0.178   0.000   0.000   0.000   0.368
   0.875   9.000   0.000   0.216   0.179   0.000   0.000   0.000   0.370
   0.900   9.000   0.000   0.217   0.180   0.000   0.000   0.000   0.372
   0.925   9.000   0.000   0.217   0.180   0.000   0.000   0.000   0.374
   0.950   9.000   0.000   0.218   0.181   0.000   0.000   0.000   0.375
   0.975   9.000   0.000   0.217   0.181   0.000   0.000   0.000   0.376
   1.000   9.000   0.000   0.217   0.181   0.000   0.000   0.000   0.376
