  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.128   0.137   0.269
   0.025  28.000   0.128   0.137   0.269
   0.050  28.000   0.128   0.137   0.269
   0.075  28.000   0.127   0.136   0.267
   0.100  27.000   0.126   0.135   0.265
   0.125  27.000   0.125   0.133   0.262
   0.150  27.000   0.124   0.131   0.258
   0.175  27.000   0.122   0.128   0.253
   0.200  27.000   0.120   0.126   0.248
   0.225  26.000   0.118   0.123   0.242
   0.250  27.000   0.115   0.120   0.237
   0.275  26.000   0.113   0.117   0.231
   0.300  25.000   0.111   0.114   0.226
   0.325  24.000   0.110   0.111   0.222
   0.350  23.000   0.108   0.109   0.217
   0.375  23.000   0.106   0.107   0.214
   0.400  21.000   0.105   0.105   0.210
   0.425  21.000   0.103   0.104   0.207
   0.450  21.000   0.102   0.102   0.204
   0.475  21.000   0.101   0.101   0.202
   0.500  21.000   0.099   0.100   0.199
   0.525  21.000   0.098   0.099   0.197
   0.550  21.000   0.097   0.098   0.195
   0.575  21.000   0.096   0.097   0.193
   0.600  21.000   0.095   0.096   0.191
   0.625  21.000   0.094   0.095   0.189
   0.650  21.000   0.093   0.094   0.188
   0.675  22.000   0.092   0.093   0.186
   0.700  21.000   0.091   0.093   0.184
   0.725  20.000   0.090   0.092   0.183
   0.750  21.000   0.089   0.091   0.181
   0.775  21.000   0.088   0.091   0.180
   0.800  21.000   0.087   0.090   0.178
   0.825  21.000   0.086   0.089   0.177
   0.850  21.000   0.085   0.089   0.176
   0.875  21.000   0.085   0.088   0.174
   0.900  21.000   0.084   0.088   0.173
   0.925  21.000   0.083   0.087   0.172
   0.950  21.000   0.082   0.086   0.171
   0.975  21.000   0.082   0.086   0.169
   1.000  21.000   0.081   0.085   0.168
