  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.120   0.131   0.255
   0.025  21.000   0.122   0.133   0.260
   0.050  21.000   0.124   0.134   0.263
   0.075  21.000   0.125   0.135   0.265
   0.100  21.000   0.125   0.136   0.265
   0.125  22.000   0.125   0.135   0.264
   0.150  22.000   0.123   0.134   0.262
   0.175  21.000   0.122   0.132   0.259
   0.200  21.000   0.120   0.130   0.254
   0.225  21.000   0.117   0.128   0.250
   0.250  21.000   0.115   0.125   0.244
   0.275  21.000   0.112   0.122   0.239
   0.300  20.000   0.110   0.119   0.233
   0.325  20.000   0.107   0.116   0.227
   0.350  20.000   0.104   0.113   0.221
   0.375  21.000   0.102   0.110   0.215
   0.400  20.000   0.099   0.106   0.208
   0.425  18.000   0.096   0.103   0.202
   0.450  18.000   0.096   0.102   0.200
   0.475  19.000   0.097   0.102   0.201
   0.500  20.000   0.097   0.103   0.203
   0.525  21.000   0.097   0.103   0.203
   0.550  21.000   0.097   0.103   0.203
   0.575  21.000   0.096   0.103   0.201
   0.600  21.000   0.094   0.101   0.199
   0.625  22.000   0.093   0.100   0.196
   0.650  21.000   0.091   0.098   0.193
   0.675  20.000   0.089   0.097   0.189
   0.700  20.000   0.088   0.095   0.186
   0.725  22.000   0.086   0.093   0.182
   0.750  22.000   0.085   0.092   0.179
   0.775  22.000   0.083   0.090   0.176
   0.800  22.000   0.082   0.089   0.173
   0.825  22.000   0.081   0.087   0.171
   0.850  23.000   0.079   0.086   0.168
   0.875  23.000   0.078   0.085   0.166
   0.900  23.000   0.077   0.084   0.164
   0.925  23.000   0.077   0.084   0.164
   0.950  23.000   0.077   0.084   0.164
   0.975  23.000   0.077   0.084   0.164
   1.000  23.000   0.077   0.084   0.164
