  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.009   0.024   0.222   0.032   0.001   0.206
   0.025   9.000   0.009   0.025   0.214   0.031   0.001   0.206
   0.050   9.000   0.009   0.025   0.207   0.031   0.001   0.207
   0.075   9.000   0.009   0.026   0.201   0.030   0.001   0.209
   0.100  10.000   0.009   0.028   0.196   0.029   0.001   0.212
   0.125  10.000   0.009   0.029   0.192   0.029   0.001   0.217
   0.150  10.000   0.009   0.031   0.189   0.028   0.001   0.222
   0.175  10.000   0.009   0.032   0.187   0.028   0.001   0.229
   0.200  10.000   0.009   0.034   0.187   0.027   0.001   0.237
   0.225  11.000   0.009   0.036   0.187   0.027   0.001   0.246
   0.250  11.000   0.009   0.037   0.187   0.027   0.001   0.255
   0.275  11.000   0.009   0.039   0.188   0.026   0.001   0.264
   0.300  11.000   0.010   0.040   0.189   0.025   0.001   0.273
   0.325  11.000   0.010   0.041   0.191   0.025   0.001   0.282
   0.350  10.000   0.010   0.043   0.193   0.024   0.001   0.291
   0.375  10.000   0.010   0.044   0.195   0.024   0.001   0.300
   0.400  10.000   0.010   0.045   0.198   0.023   0.001   0.310
   0.425  10.000   0.010   0.046   0.200   0.023   0.001   0.319
   0.450  10.000   0.010   0.046   0.200   0.023   0.001   0.323
   0.475  10.000   0.009   0.047   0.199   0.023   0.001   0.322
   0.500  10.000   0.009   0.047   0.199   0.022   0.001   0.319
   0.525  10.000   0.008   0.048   0.200   0.021   0.001   0.317
   0.550  10.000   0.008   0.050   0.202   0.020   0.001   0.316
   0.575  10.000   0.008   0.051   0.205   0.019   0.002   0.317
   0.600  10.000   0.008   0.052   0.207   0.018   0.002   0.319
   0.625  10.000   0.007   0.053   0.210   0.017   0.002   0.322
   0.650  10.000   0.007   0.054   0.212   0.016   0.002   0.326
   0.675  10.000   0.007   0.055   0.214   0.016   0.002   0.330
   0.700  10.000   0.007   0.056   0.216   0.015   0.002   0.335
   0.725  10.000   0.007   0.057   0.217   0.015   0.002   0.340
   0.750  10.000   0.007   0.057   0.219   0.015   0.002   0.344
   0.775  10.000   0.007   0.058   0.220   0.014   0.002   0.349
   0.800  10.000   0.007   0.058   0.221   0.014   0.003   0.353
   0.825  10.000   0.007   0.059   0.222   0.014   0.003   0.357
   0.850  10.000   0.007   0.059   0.223   0.014   0.003   0.361
   0.875  10.000   0.007   0.059   0.223   0.013   0.003   0.365
   0.900  10.000   0.007   0.060   0.224   0.013   0.003   0.369
   0.925  10.000   0.007   0.060   0.224   0.013   0.003   0.369
   0.950  10.000   0.006   0.060   0.223   0.013   0.003   0.370
   0.975  10.000   0.006   0.060   0.223   0.012   0.003   0.370
   1.000  10.000   0.006   0.060   0.223   0.012   0.003   0.371
