  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.133   0.124   0.253
   0.025  26.000   0.135   0.125   0.256
   0.050  26.000   0.135   0.127   0.258
   0.075  27.000   0.134   0.127   0.258
   0.100  26.000   0.132   0.126   0.256
   0.125  27.000   0.128   0.125   0.252
   0.150  26.000   0.124   0.123   0.246
   0.175  26.000   0.120   0.120   0.240
   0.200  25.000   0.116   0.117   0.233
   0.225  26.000   0.112   0.113   0.226
   0.250  26.000   0.109   0.110   0.220
   0.275  26.000   0.106   0.107   0.214
   0.300  27.000   0.102   0.105   0.209
   0.325  27.000   0.099   0.103   0.203
   0.350  29.000   0.096   0.100   0.198
   0.375  30.000   0.093   0.098   0.193
   0.400  29.000   0.090   0.095   0.188
   0.425  29.000   0.087   0.093   0.182
   0.450  27.000   0.084   0.090   0.177
   0.475  27.000   0.082   0.088   0.172
   0.500  27.000   0.079   0.086   0.168
   0.525  27.000   0.077   0.083   0.163
   0.550  27.000   0.075   0.081   0.159
   0.575  28.000   0.073   0.079   0.155
   0.600  28.000   0.071   0.077   0.151
   0.625  28.000   0.070   0.076   0.148
   0.650  28.000   0.068   0.074   0.145
   0.675  28.000   0.067   0.072   0.141
   0.700  28.000   0.065   0.071   0.139
   0.725  28.000   0.064   0.070   0.136
   0.750  28.000   0.063   0.068   0.133
   0.775  28.000   0.062   0.067   0.131
   0.800  29.000   0.061   0.066   0.129
   0.825  29.000   0.060   0.065   0.127
   0.850  29.000   0.059   0.064   0.125
   0.875  28.000   0.058   0.063   0.123
   0.900  28.000   0.057   0.062   0.122
   0.925  28.000   0.057   0.062   0.122
   0.950  28.000   0.057   0.062   0.122
   0.975  28.000   0.057   0.062   0.122
   1.000  28.000   0.057   0.062   0.121
