  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.142   0.144   0.286
   0.025  25.000   0.143   0.145   0.289
   0.050  25.000   0.143   0.145   0.289
   0.075  23.000   0.142   0.144   0.287
   0.100  20.000   0.140   0.143   0.285
   0.125  20.000   0.139   0.143   0.284
   0.150  20.000   0.139   0.143   0.284
   0.175  21.000   0.138   0.144   0.285
   0.200  21.000   0.137   0.144   0.284
   0.225  21.000   0.135   0.143   0.282
   0.250  21.000   0.133   0.142   0.279
   0.275  21.000   0.130   0.140   0.274
   0.300  22.000   0.127   0.138   0.269
   0.325  22.000   0.125   0.135   0.264
   0.350  20.000   0.122   0.132   0.258
   0.375  21.000   0.119   0.129   0.252
   0.400  21.000   0.116   0.126   0.246
   0.425  21.000   0.113   0.123   0.240
   0.450  21.000   0.110   0.120   0.234
   0.475  21.000   0.107   0.117   0.228
   0.500  21.000   0.105   0.114   0.222
   0.525  21.000   0.102   0.111   0.217
   0.550  21.000   0.100   0.108   0.212
   0.575  21.000   0.097   0.106   0.207
   0.600  21.000   0.095   0.104   0.202
   0.625  21.000   0.093   0.101   0.198
   0.650  21.000   0.091   0.099   0.194
   0.675  21.000   0.090   0.097   0.190
   0.700  21.000   0.088   0.095   0.187
   0.725  21.000   0.086   0.094   0.183
   0.750  22.000   0.085   0.092   0.180
   0.775  22.000   0.083   0.091   0.177
   0.800  21.000   0.082   0.089   0.174
   0.825  21.000   0.081   0.088   0.171
   0.850  21.000   0.080   0.086   0.169
   0.875  21.000   0.079   0.085   0.167
   0.900  21.000   0.078   0.084   0.164
   0.925  21.000   0.078   0.084   0.164
   0.950  21.000   0.078   0.084   0.164
   0.975  21.000   0.078   0.084   0.164
   1.000  21.000   0.078   0.084   0.164
