  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  12.000   0.000   0.000   0.018   0.014   0.000   0.395
   0.025  12.000   0.000   0.000   0.020   0.015   0.000   0.388
   0.050  12.000   0.000   0.000   0.023   0.017   0.000   0.384
   0.075  12.000   0.000   0.000   0.025   0.018   0.000   0.384
   0.100  12.000   0.000   0.000   0.028   0.020   0.000   0.383
   0.125  12.000   0.000   0.000   0.032   0.023   0.000   0.380
   0.150  12.000   0.000   0.000   0.035   0.025   0.000   0.373
   0.175  12.000   0.000   0.000   0.039   0.026   0.000   0.367
   0.200  12.000   0.000   0.000   0.043   0.027   0.000   0.364
   0.225  12.000   0.000   0.000   0.048   0.028   0.000   0.364
   0.250  12.000   0.000   0.000   0.052   0.029   0.000   0.366
   0.275  11.000   0.000   0.001   0.056   0.029   0.000   0.369
   0.300  11.000   0.000   0.001   0.061   0.030   0.000   0.374
   0.325  10.000   0.000   0.001   0.065   0.031   0.000   0.379
   0.350  10.000   0.001   0.002   0.069   0.032   0.000   0.385
   0.375  10.000   0.001   0.002   0.074   0.033   0.000   0.391
   0.400  10.000   0.001   0.003   0.078   0.034   0.000   0.397
   0.425  10.000   0.001   0.003   0.082   0.036   0.000   0.403
   0.450  10.000   0.001   0.004   0.086   0.037   0.000   0.408
   0.475  10.000   0.001   0.004   0.091   0.039   0.000   0.414
   0.500  10.000   0.001   0.005   0.095   0.040   0.000   0.418
   0.525  11.000   0.002   0.005   0.099   0.042   0.000   0.423
   0.550  11.000   0.002   0.006   0.102   0.043   0.000   0.427
   0.575  11.000   0.002   0.006   0.106   0.045   0.000   0.430
   0.600  11.000   0.002   0.007   0.110   0.046   0.000   0.433
   0.625  11.000   0.003   0.008   0.113   0.047   0.000   0.436
   0.650  10.000   0.003   0.008   0.117   0.049   0.000   0.439
   0.675  10.000   0.003   0.009   0.120   0.050   0.000   0.441
   0.700  10.000   0.003   0.009   0.123   0.051   0.000   0.443
   0.725  10.000   0.004   0.010   0.126   0.053   0.000   0.445
   0.750  10.000   0.004   0.010   0.129   0.054   0.000   0.446
   0.775  10.000   0.004   0.011   0.132   0.055   0.000   0.447
   0.800  10.000   0.005   0.011   0.134   0.056   0.000   0.448
   0.825  10.000   0.005   0.011   0.137   0.057   0.000   0.449
   0.850  10.000   0.005   0.012   0.139   0.059   0.000   0.450
   0.875  10.000   0.006   0.012   0.141   0.060   0.000   0.450
   0.900  10.000   0.006   0.013   0.144   0.061   0.000   0.451
   0.925  10.000   0.006   0.013   0.145   0.061   0.000   0.448
   0.950  10.000   0.006   0.013   0.146   0.062   0.000   0.446
   0.975  10.000   0.007   0.013   0.148   0.063   0.000   0.444
   1.000  10.000   0.007   0.013   0.149   0.064   0.000   0.441
