  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.130   0.128   0.258
   0.025  25.000   0.130   0.129   0.259
   0.050  25.000   0.129   0.130   0.259
   0.075  24.000   0.129   0.130   0.259
   0.100  21.000   0.128   0.130   0.259
   0.125  21.000   0.129   0.130   0.260
   0.150  21.000   0.129   0.131   0.261
   0.175  21.000   0.128   0.131   0.261
   0.200  22.000   0.127   0.131   0.260
   0.225  21.000   0.125   0.130   0.258
   0.250  21.000   0.123   0.129   0.255
   0.275  21.000   0.121   0.128   0.252
   0.300  21.000   0.119   0.126   0.247
   0.325  21.000   0.116   0.124   0.243
   0.350  21.000   0.113   0.121   0.238
   0.375  22.000   0.111   0.119   0.233
   0.400  23.000   0.108   0.116   0.228
   0.425  23.000   0.105   0.114   0.223
   0.450  23.000   0.103   0.111   0.218
   0.475  22.000   0.101   0.109   0.213
   0.500  22.000   0.098   0.107   0.209
   0.525  21.000   0.096   0.105   0.205
   0.550  21.000   0.095   0.103   0.201
   0.575  21.000   0.093   0.101   0.198
   0.600  21.000   0.091   0.099   0.194
   0.625  21.000   0.090   0.098   0.191
   0.650  21.000   0.088   0.096   0.188
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.086   0.093   0.183
   0.725  21.000   0.085   0.092   0.180
   0.750  21.000   0.084   0.091   0.178
   0.775  21.000   0.083   0.090   0.175
   0.800  21.000   0.082   0.089   0.173
   0.825  20.000   0.081   0.087   0.171
   0.850  20.000   0.080   0.086   0.169
   0.875  21.000   0.079   0.085   0.167
   0.900  21.000   0.078   0.085   0.165
   0.925  21.000   0.077   0.084   0.163
   0.950  21.000   0.076   0.083   0.162
   0.975  21.000   0.076   0.082   0.160
   1.000  21.000   0.075   0.081   0.159
