  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.132   0.138   0.272
   0.025  24.000   0.135   0.139   0.275
   0.050  23.000   0.136   0.139   0.277
   0.075  21.000   0.137   0.141   0.279
   0.100  21.000   0.137   0.143   0.283
   0.125  21.000   0.137   0.145   0.286
   0.150  19.000   0.136   0.147   0.287
   0.175  20.000   0.136   0.147   0.287
   0.200  20.000   0.134   0.146   0.285
   0.225  21.000   0.132   0.144   0.282
   0.250  21.000   0.130   0.142   0.277
   0.275  21.000   0.128   0.139   0.272
   0.300  21.000   0.125   0.136   0.265
   0.325  21.000   0.122   0.132   0.259
   0.350  21.000   0.118   0.129   0.252
   0.375  21.000   0.115   0.125   0.245
   0.400  21.000   0.112   0.122   0.238
   0.425  22.000   0.109   0.118   0.231
   0.450  22.000   0.106   0.115   0.224
   0.475  22.000   0.103   0.111   0.218
   0.500  21.000   0.100   0.108   0.212
   0.525  20.000   0.098   0.105   0.206
   0.550  21.000   0.095   0.103   0.201
   0.575  21.000   0.093   0.100   0.196
   0.600  21.000   0.091   0.098   0.191
   0.625  21.000   0.089   0.095   0.187
   0.650  21.000   0.087   0.093   0.183
   0.675  21.000   0.086   0.091   0.179
   0.700  21.000   0.084   0.090   0.176
   0.725  21.000   0.083   0.088   0.173
   0.750  21.000   0.082   0.086   0.170
   0.775  21.000   0.080   0.085   0.167
   0.800  21.000   0.079   0.084   0.165
   0.825  21.000   0.078   0.083   0.163
   0.850  21.000   0.077   0.082   0.161
   0.875  21.000   0.076   0.081   0.159
   0.900  21.000   0.076   0.080   0.158
   0.925  20.000   0.076   0.080   0.158
   0.950  20.000   0.075   0.080   0.157
   0.975  20.000   0.075   0.080   0.157
   1.000  19.000   0.074   0.079   0.156
