  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   9.000   0.000   0.014   0.152   0.000   0.060   0.281
   0.025   9.000   0.000   0.016   0.148   0.000   0.060   0.276
   0.050   9.000   0.000   0.020   0.144   0.000   0.059   0.272
   0.075   9.000   0.000   0.024   0.141   0.000   0.059   0.267
   0.100   9.000   0.000   0.028   0.138   0.000   0.059   0.261
   0.125   9.000   0.000   0.032   0.136   0.000   0.058   0.257
   0.150   9.000   0.000   0.036   0.135   0.000   0.058   0.256
   0.175   9.000   0.000   0.040   0.135   0.000   0.059   0.257
   0.200   9.000   0.000   0.044   0.135   0.000   0.060   0.260
   0.225   9.000   0.000   0.047   0.137   0.000   0.061   0.266
   0.250   9.000   0.000   0.051   0.139   0.000   0.062   0.274
   0.275   9.000   0.000   0.053   0.141   0.000   0.064   0.282
   0.300   9.000   0.000   0.056   0.144   0.000   0.066   0.292
   0.325   9.000   0.000   0.058   0.147   0.000   0.067   0.301
   0.350   9.000   0.000   0.060   0.150   0.000   0.069   0.311
   0.375   9.000   0.000   0.062   0.152   0.000   0.071   0.320
   0.400   9.000   0.000   0.063   0.155   0.000   0.072   0.329
   0.425   9.000   0.000   0.064   0.157   0.000   0.074   0.337
   0.450   9.000   0.000   0.066   0.159   0.000   0.075   0.345
   0.475   9.000   0.000   0.066   0.161   0.000   0.077   0.352
   0.500   9.000   0.000   0.067   0.163   0.000   0.078   0.359
   0.525   9.000   0.000   0.068   0.164   0.000   0.079   0.365
   0.550   9.000   0.000   0.069   0.166   0.000   0.080   0.371
   0.575   9.000   0.000   0.069   0.167   0.000   0.081   0.377
   0.600   9.000   0.000   0.069   0.168   0.000   0.083   0.382
   0.625   9.000   0.000   0.070   0.169   0.000   0.084   0.386
   0.650   9.000   0.000   0.070   0.170   0.000   0.085   0.390
   0.675   9.000   0.000   0.070   0.171   0.000   0.086   0.394
   0.700   9.000   0.000   0.071   0.172   0.000   0.087   0.398
   0.725   9.000   0.000   0.071   0.173   0.000   0.088   0.401
   0.750   9.000   0.000   0.071   0.173   0.000   0.089   0.404
   0.775   9.000   0.000   0.071   0.174   0.000   0.090   0.407
   0.800   9.000   0.000   0.071   0.175   0.000   0.091   0.409
   0.825   9.000   0.000   0.071   0.175   0.000   0.092   0.412
   0.850   9.000   0.000   0.071   0.176   0.000   0.093   0.414
   0.875   9.000   0.000   0.071   0.175   0.000   0.093   0.413
   0.900   9.000   0.000   0.071   0.175   0.000   0.094   0.412
   0.925   9.000   0.000   0.071   0.175   0.000   0.095   0.412
   0.950   9.000   0.000   0.071   0.175   0.000   0.096   0.411
   0.975   9.000   0.000   0.070   0.175   0.000   0.096   0.411
   1.000   9.000   0.000   0.070   0.175   0.000   0.097   0.410
