TEXTURE AT STRAIN =    1.0000
   2.181   3.260   0.129  <-- length of phase ellipsoid axes
  125.14   14.67 -165.89  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
  128.04   14.26 -127.90   0.0003500
