  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.099   0.103   0.204
   0.025  20.000   0.101   0.104   0.207
   0.050  24.000   0.103   0.107   0.212
   0.075  24.000   0.105   0.110   0.217
   0.100  24.000   0.106   0.112   0.220
   0.125  26.000   0.106   0.113   0.222
   0.150  25.000   0.105   0.114   0.222
   0.175  26.000   0.104   0.113   0.221
   0.200  26.000   0.103   0.111   0.218
   0.225  27.000   0.101   0.109   0.214
   0.250  27.000   0.098   0.107   0.209
   0.275  28.000   0.096   0.105   0.204
   0.300  28.000   0.094   0.102   0.199
   0.325  28.000   0.091   0.099   0.194
   0.350  28.000   0.088   0.096   0.188
   0.375  28.000   0.086   0.094   0.183
   0.400  28.000   0.083   0.091   0.178
   0.425  28.000   0.081   0.088   0.172
   0.450  28.000   0.079   0.086   0.168
   0.475  28.000   0.077   0.084   0.163
   0.500  28.000   0.075   0.081   0.159
   0.525  28.000   0.073   0.079   0.155
   0.550  28.000   0.071   0.077   0.151
   0.575  28.000   0.069   0.075   0.147
   0.600  28.000   0.068   0.074   0.144
   0.625  28.000   0.066   0.072   0.141
   0.650  28.000   0.065   0.071   0.138
   0.675  28.000   0.064   0.069   0.135
   0.700  28.000   0.062   0.068   0.133
   0.725  29.000   0.061   0.067   0.130
   0.750  29.000   0.060   0.065   0.128
   0.775  29.000   0.059   0.064   0.126
   0.800  28.000   0.058   0.063   0.124
   0.825  28.000   0.057   0.062   0.122
   0.850  28.000   0.057   0.061   0.120
   0.875  29.000   0.056   0.061   0.118
   0.900  29.000   0.055   0.060   0.117
   0.925  29.000   0.054   0.059   0.115
   0.950  29.000   0.054   0.059   0.115
   0.975  29.000   0.054   0.059   0.115
   1.000  29.000   0.054   0.059   0.115
