  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.320   0.033   0.111   0.004   0.127
   0.025   6.000   0.000   0.313   0.038   0.105   0.003   0.127
   0.050   6.000   0.000   0.306   0.041   0.100   0.003   0.128
   0.075   7.000   0.000   0.297   0.044   0.095   0.003   0.129
   0.100   7.000   0.000   0.289   0.047   0.092   0.003   0.132
   0.125   7.000   0.000   0.282   0.049   0.089   0.002   0.136
   0.150   7.000   0.000   0.276   0.052   0.088   0.002   0.142
   0.175   7.000   0.000   0.270   0.054   0.087   0.002   0.149
   0.200   7.000   0.000   0.265   0.057   0.087   0.002   0.157
   0.225   7.000   0.000   0.262   0.060   0.087   0.002   0.165
   0.250   7.000   0.000   0.258   0.064   0.087   0.002   0.174
   0.275   7.000   0.000   0.256   0.067   0.088   0.002   0.183
   0.300   7.000   0.000   0.253   0.070   0.088   0.002   0.192
   0.325   7.000   0.000   0.252   0.074   0.089   0.002   0.201
   0.350   7.000   0.000   0.250   0.078   0.089   0.002   0.209
   0.375   7.000   0.000   0.249   0.082   0.089   0.002   0.217
   0.400   7.000   0.000   0.247   0.085   0.089   0.001   0.225
   0.425   7.000   0.000   0.246   0.089   0.088   0.001   0.233
   0.450   7.000   0.000   0.245   0.093   0.087   0.001   0.240
   0.475   7.000   0.000   0.245   0.097   0.086   0.001   0.248
   0.500   8.000   0.000   0.244   0.101   0.085   0.001   0.255
   0.525   8.000   0.000   0.243   0.105   0.083   0.001   0.261
   0.550   8.000   0.000   0.242   0.108   0.081   0.001   0.268
   0.575   8.000   0.000   0.242   0.112   0.079   0.001   0.275
   0.600   8.000   0.000   0.241   0.116   0.076   0.001   0.281
   0.625   8.000   0.000   0.240   0.119   0.073   0.001   0.287
   0.650   8.000   0.000   0.240   0.123   0.070   0.001   0.294
   0.675   8.000   0.000   0.239   0.126   0.066   0.001   0.300
   0.700   8.000   0.000   0.239   0.129   0.063   0.001   0.306
   0.725   8.000   0.000   0.238   0.132   0.059   0.001   0.312
   0.750   9.000   0.000   0.238   0.136   0.054   0.001   0.318
   0.775   9.000   0.000   0.238   0.139   0.050   0.001   0.324
   0.800   9.000   0.000   0.237   0.142   0.046   0.000   0.330
   0.825   9.000   0.000   0.237   0.145   0.041   0.000   0.335
   0.850   9.000   0.000   0.237   0.147   0.037   0.000   0.341
   0.875   9.000   0.000   0.236   0.150   0.033   0.000   0.346
   0.900   9.000   0.000   0.236   0.153   0.028   0.000   0.351
   0.925   9.000   0.000   0.235   0.155   0.024   0.000   0.356
   0.950   9.000   0.000   0.234   0.157   0.021   0.000   0.359
   0.975   9.000   0.000   0.233   0.159   0.017   0.000   0.362
   1.000   9.000   0.000   0.232   0.161   0.014   0.000   0.365
